numano,nummes,datemissao,txnomeparlamentar,sgpartido,sguf,txtdescricao,txtcnpjcpf,txtfornecedor,vlrdocumento,vlrglosa,vlrliquido
2019,7,,Gastão Vieira,PROS,MA,TELEFONIA,00000000000006,RAMAL,179.91,0.00,179.91
2019,7,,Aníbal Gomes,DEM,CE,TELEFONIA,00000000000006,RAMAL,250.56,0.00,250.56
2019,7,,Carlos Sampaio,PSDB,SP,TELEFONIA,00000000000006,RAMAL,25.31,0.00,25.31
2019,7,,Gilberto Nascimento,PSC,SP,TELEFONIA,00000000000006,RAMAL,10.95,0.00,10.95
2019,7,,Jefferson Campos,PSB,SP,TELEFONIA,00000000000006,RAMAL,62.62,0.00,62.62
2019,7,,Vicentinho,PT,SP,TELEFONIA,00000000000006,RAMAL,131.90,0.00,131.90
2019,7,,Leônidas Cristino,PDT,CE,TELEFONIA,00000000000006,RAMAL,70.04,0.00,70.04
2019,7,,Roberto Pessoa,PSDB,CE,TELEFONIA,00000000000006,RAMAL,198.35,0.00,198.35
2019,7,,Júlio Cesar,PSD,PI,TELEFONIA,00000000000006,RAMAL,70.94,0.00,70.94
2019,7,,Paes Landim,PTB,PI,TELEFONIA,00000000000006,RAMAL,33.50,0.00,33.50
2019,7,,Nilson Pinto,PSDB,PA,TELEFONIA,00000000000006,RAMAL,21.87,0.00,21.87
2019,7,,Silas Câmara,REPUBLICANOS,AM,TELEFONIA,00000000000006,RAMAL,133.74,0.00,133.74
2019,7,,João Campos,REPUBLICANOS,GO,TELEFONIA,00000000000006,RAMAL,96.90,0.00,96.90
2019,7,,Rubens Otoni,PT,GO,TELEFONIA,00000000000006,RAMAL,226.96,0.00,226.96
2019,7,,Geraldo Resende,PSDB,MS,TELEFONIA,00000000000006,RAMAL,1.40,0.00,1.40
2019,7,,Vander Loubet,PT,MS,TELEFONIA,00000000000006,RAMAL,185.12,0.00,185.12
2019,7,,Giacobo,PL,PR,TELEFONIA,00000000000006,RAMAL,167.10,0.00,167.10
2019,7,,Maria do Rosário,PT,RS,TELEFONIA,00000000000006,RAMAL,33.79,0.00,33.79
2019,7,,Onyx Lorenzoni,DEM,RS,TELEFONIA,00000000000006,RAMAL,1.86,0.00,1.86
2019,7,,Paulo Pimenta,PT,RS,TELEFONIA,00000000000006,RAMAL,8.77,0.00,8.77
2019,7,,Gonzaga Patriota,PSB,PE,TELEFONIA,00000000000006,RAMAL,171.97,0.00,171.97
2019,7,,Wolney Queiroz,PDT,PE,TELEFONIA,00000000000006,RAMAL,36.20,0.00,36.20
2019,7,,Átila Lira,PP,PI,TELEFONIA,00000000000006,RAMAL,221.41,0.00,221.41
2019,7,,Damião Feliciano,PDT,PB,TELEFONIA,00000000000006,RAMAL,130.19,0.00,130.19
2019,7,,André de Paula,PSD,PE,TELEFONIA,00000000000006,RAMAL,96.60,0.00,96.60
2019,7,,Luciano Bivar,PSL,PE,TELEFONIA,00000000000006,RAMAL,74.78,0.00,74.78
2019,7,,Claudio Cajado,PP,BA,TELEFONIA,00000000000006,RAMAL,98.33,0.00,98.33
2019,7,,José Rocha,PL,BA,TELEFONIA,00000000000006,RAMAL,133.57,0.00,133.57
2019,7,,Nelson Pellegrino,PT,BA,TELEFONIA,00000000000006,RAMAL,39.69,0.00,39.69
2019,7,,Paulo Magalhães,PSD,BA,TELEFONIA,00000000000006,RAMAL,75.72,0.00,75.72
2019,7,,Lincoln Portela,PL,MG,TELEFONIA,00000000000006,RAMAL,43.79,0.00,43.79
2019,7,,Aécio Neves,PSDB,MG,TELEFONIA,00000000000006,RAMAL,77.35,0.00,77.35
2019,7,,Eduardo Barbosa,PSDB,MG,TELEFONIA,00000000000006,RAMAL,396.60,0.00,396.60
2019,7,,Rodrigo Maia,DEM,RJ,TELEFONIA,00000000000006,RAMAL,109.42,0.00,109.42
2019,7,,Mauro Lopes,MDB,MG,TELEFONIA,00000000000006,RAMAL,139.42,0.00,139.42
2019,7,,Luiza Erundina,PSOL,SP,TELEFONIA,00000000000006,RAMAL,60.09,0.00,60.09
2019,7,,Jandira Feghali,PCdoB,RJ,TELEFONIA,00000000000006,RAMAL,78.11,0.00,78.11
2019,7,,Maurício Dziedricki,PTB,RS,TELEFONIA,00000000000006,RAMAL,63.68,0.00,63.68
2019,7,,Marcelo Freixo,PSOL,RJ,TELEFONIA,00000000000006,RAMAL,8.16,0.00,8.16
2019,7,,Márcio Jerry,PCdoB,MA,TELEFONIA,00000000000006,RAMAL,49.50,0.00,49.50
2019,7,,Dra. Soraya Manato,PSL,ES,TELEFONIA,00000000000006,RAMAL,47.86,0.00,47.86
2019,7,,Pedro Augusto Bezerra,PTB,CE,TELEFONIA,00000000000006,RAMAL,184.52,0.00,184.52
2019,7,,Santini,PTB,RS,TELEFONIA,00000000000006,RAMAL,124.90,0.00,124.90
2019,7,,Leur Lomanto Júnior,DEM,BA,TELEFONIA,00000000000006,RAMAL,32.77,0.00,32.77
2019,7,,Eduardo Bolsonaro,PSL,SP,TELEFONIA,00000000000006,RAMAL,107.60,0.00,107.60
2019,7,,Fernando Monteiro,PP,PE,TELEFONIA,00000000000006,RAMAL,43.36,0.00,43.36
2019,7,,Stefano Aguiar,PSD,MG,TELEFONIA,00000000000006,RAMAL,231.28,0.00,231.28
2019,7,,Cacá Leão,PP,BA,TELEFONIA,00000000000006,RAMAL,48.71,0.00,48.71
2019,7,,Lafayette de Andrada,REPUBLICANOS,MG,TELEFONIA,00000000000006,RAMAL,111.07,0.00,111.07
2019,7,,Gleisi Hoffmann,PT,PR,TELEFONIA,00000000000006,RAMAL,46.26,0.00,46.26
2019,7,,Jaqueline Cassol,PP,RO,TELEFONIA,00000000000006,RAMAL,66.68,0.00,66.68
2019,7,,Benes Leocádio,REPUBLICANOS,RN,TELEFONIA,00000000000006,RAMAL,40.51,0.00,40.51
2019,7,,João Marcelo Souza,MDB,MA,TELEFONIA,00000000000006,RAMAL,106.72,0.00,106.72
2019,7,,Gelson Azevedo,PL,RJ,TELEFONIA,00000000000006,RAMAL,40.32,0.00,40.32
2019,7,,Darci de Matos,PSD,SC,TELEFONIA,00000000000006,RAMAL,130.73,0.00,130.73
2019,7,,Adriano do Baldy,PP,GO,TELEFONIA,00000000000006,RAMAL,226.99,0.00,226.99
2019,7,,Pedro Paulo,DEM,RJ,TELEFONIA,00000000000006,RAMAL,15.18,0.00,15.18
2019,7,,Pedro Lucas Fernandes,PTB,MA,TELEFONIA,00000000000006,RAMAL,81.11,0.00,81.11
2019,7,,Enio Verri,PT,PR,TELEFONIA,00000000000006,RAMAL,45.59,0.00,45.59
2019,7,,André Figueiredo,PDT,CE,TELEFONIA,00000000000006,RAMAL,37.88,0.00,37.88
2019,7,,Marcelo Moraes,PTB,RS,TELEFONIA,00000000000006,RAMAL,139.57,0.00,139.57
2019,7,,Paulo Ramos,PDT,RJ,TELEFONIA,00000000000006,RAMAL,8.19,0.00,8.19
2019,7,,Edmilson Rodrigues,PSOL,PA,TELEFONIA,00000000000006,RAMAL,4.33,0.00,4.33
2019,7,,Cristiano Vale,PL,PA,TELEFONIA,00000000000006,RAMAL,63.65,0.00,63.65
2019,7,,Afonso Hamm,PP,RS,TELEFONIA,00000000000006,RAMAL,128.20,0.00,128.20
2019,7,,Vicentinho Júnior,PL,TO,TELEFONIA,00000000000006,RAMAL,127.35,0.00,127.35
2019,7,,Lídice da Mata,PSB,BA,TELEFONIA,00000000000006,RAMAL,152.53,0.00,152.53
2019,7,,Beto Faro,PT,PA,TELEFONIA,00000000000006,RAMAL,53.41,0.00,53.41
2019,7,,Arnaldo Jardim,CIDADANIA,SP,TELEFONIA,00000000000006,RAMAL,291.70,0.00,291.70
2019,7,,Carlos Zarattini,PT,SP,TELEFONIA,00000000000006,RAMAL,57.39,0.00,57.39
2019,7,,Carlos Bezerra,MDB,MT,TELEFONIA,00000000000006,RAMAL,108.17,0.00,108.17
2019,7,,Celso Maldaner,MDB,SC,TELEFONIA,00000000000006,RAMAL,38.19,0.00,38.19
2019,7,,Cleber Verde,REPUBLICANOS,MA,TELEFONIA,00000000000006,RAMAL,145.34,0.00,145.34
2019,7,,Dagoberto Nogueira,PDT,MS,TELEFONIA,00000000000006,RAMAL,57.62,0.00,57.62
2019,7,,Edio Lopes,PL,RR,TELEFONIA,00000000000006,RAMAL,107.12,0.00,107.12
2019,7,,Eduardo da Fonte,PP,PE,TELEFONIA,00000000000006,RAMAL,20.19,0.00,20.19
2019,7,,Efraim Filho,DEM,PB,TELEFONIA,00000000000006,RAMAL,44.52,0.00,44.52
2019,7,,Fábio Ramalho,MDB,MG,TELEFONIA,00000000000006,RAMAL,165.55,0.00,165.55
2019,7,,Fábio Faria,PSD,RN,TELEFONIA,00000000000006,RAMAL,61.11,0.00,61.11
2019,7,,Fernando Coelho Filho,DEM,PE,TELEFONIA,00000000000006,RAMAL,42.87,0.00,42.87
2019,7,,Flaviano Melo,MDB,AC,TELEFONIA,00000000000006,RAMAL,75.24,0.00,75.24
2019,7,,Chico D'Angelo,PDT,RJ,TELEFONIA,00000000000006,RAMAL,49.56,0.00,49.56
2019,7,,Hugo Leal,PSD,RJ,TELEFONIA,00000000000006,RAMAL,24.69,0.00,24.69
2019,7,,João Carlos Bacelar,PL,BA,TELEFONIA,00000000000006,RAMAL,157.83,0.00,157.83
2019,7,,João Maia,PL,RN,TELEFONIA,00000000000006,RAMAL,138.59,0.00,138.59
2019,7,,José Airton Félix Cirilo,PT,CE,TELEFONIA,00000000000006,RAMAL,48.81,0.00,48.81
2019,7,,José Guimarães,PT,CE,TELEFONIA,00000000000006,RAMAL,121.68,0.00,121.68
2019,7,,Paulo Teixeira,PT,SP,TELEFONIA,00000000000006,RAMAL,52.24,0.00,52.24
2019,7,,Mauro Nazif,PSB,RO,TELEFONIA,00000000000006,RAMAL,42.88,0.00,42.88
2019,7,,Bilac Pinto,DEM,MG,TELEFONIA,00000000000006,RAMAL,212.54,0.00,212.54
2019,7,,Paulo Abi-Ackel,PSDB,MG,TELEFONIA,00000000000006,RAMAL,372.19,0.00,372.19
2019,7,,Paulo Pereira da Silva,SOLIDARIEDADE,SP,TELEFONIA,00000000000006,RAMAL,156.56,0.00,156.56
2019,7,,Raul Henry,MDB,PE,TELEFONIA,00000000000006,RAMAL,79.74,0.00,79.74
2019,7,,Rodrigo de Castro,PSDB,MG,TELEFONIA,00000000000006,RAMAL,404.76,0.00,404.76
2019,7,,Vanderlei Macris,PSDB,SP,TELEFONIA,00000000000006,RAMAL,150.97,0.00,150.97
2019,7,,Vinicius Carvalho,REPUBLICANOS,SP,TELEFONIA,00000000000006,RAMAL,33.61,0.00,33.61
2019,7,,Tiago Dimas,SOLIDARIEDADE,TO,TELEFONIA,00000000000006,RAMAL,22.65,0.00,22.65
2019,7,,Domingos Neto,PSD,CE,TELEFONIA,00000000000006,RAMAL,87.92,0.00,87.92
2019,7,,Neri Geller,PP,MT,TELEFONIA,00000000000006,RAMAL,56.69,0.00,56.69
2019,7,,Marcelo Aro,PP,MG,TELEFONIA,00000000000006,RAMAL,45.40,0.00,45.40
2019,7,,Márcio Marinho,REPUBLICANOS,BA,TELEFONIA,00000000000006,RAMAL,31.51,0.00,31.51
2019,7,,Laercio Oliveira,PP,SE,TELEFONIA,00000000000006,RAMAL,32.90,0.00,32.90
2019,7,,Glauber Braga,PSOL,RJ,TELEFONIA,00000000000006,RAMAL,33.11,0.00,33.11
2019,7,,Roberto Alves,REPUBLICANOS,SP,TELEFONIA,00000000000006,RAMAL,71.68,0.00,71.68
2019,7,,Milton Vieira,REPUBLICANOS,SP,TELEFONIA,00000000000006,RAMAL,61.76,0.00,61.76
2019,7,,Marcel van Hattem,NOVO,RS,TELEFONIA,00000000000006,RAMAL,85.94,0.00,85.94
2019,7,,Túlio Gadêlha,PDT,PE,TELEFONIA,00000000000006,RAMAL,81.66,0.00,81.66
2019,7,,Assis Carvalho,PT,PI,TELEFONIA,00000000000006,RAMAL,44.33,0.00,44.33
2019,7,,Afonso Florence,PT,BA,TELEFONIA,00000000000006,RAMAL,6.59,0.00,6.59
2019,7,,Luis Tibé,AVANTE,MG,TELEFONIA,00000000000006,RAMAL,13.84,0.00,13.84
2019,7,,Alessandro Molon,PSB,RJ,TELEFONIA,00000000000006,RAMAL,45.64,0.00,45.64
2019,7,,Aureo Ribeiro,SOLIDARIEDADE,RJ,TELEFONIA,00000000000006,RAMAL,117.57,0.00,117.57
2019,7,,Weliton Prado,PROS,MG,TELEFONIA,00000000000006,RAMAL,54.32,0.00,54.32
2019,7,,Aguinaldo Ribeiro,PP,PB,TELEFONIA,00000000000006,RAMAL,18.79,0.00,18.79
2019,7,,Danilo Cabral,PSB,PE,TELEFONIA,00000000000006,RAMAL,27.08,0.00,27.08
2019,7,,Jhonatan de Jesus,REPUBLICANOS,RR,TELEFONIA,00000000000006,RAMAL,13.37,0.00,13.37
2019,7,,Eli Corrêa Filho,DEM,SP,TELEFONIA,00000000000006,RAMAL,44.83,0.00,44.83
2019,7,,Lauriete,PL,ES,TELEFONIA,00000000000006,RAMAL,85.37,0.00,85.37
2019,7,,Marcon,PT,RS,TELEFONIA,00000000000006,RAMAL,43.33,0.00,43.33
2019,7,,Bohn Gass,PT,RS,TELEFONIA,00000000000006,RAMAL,82.38,0.00,82.38
2019,7,,Arthur Lira,PP,AL,TELEFONIA,00000000000006,RAMAL,54.64,0.00,54.64
2019,7,,Alexandre Leite,DEM,SP,TELEFONIA,00000000000006,RAMAL,62.22,0.00,62.22
2019,7,,Danrlei de Deus Hinterholz,PSD,RS,TELEFONIA,00000000000006,RAMAL,99.05,0.00,99.05
2019,7,,Antonio Brito,PSD,BA,TELEFONIA,00000000000006,RAMAL,119.15,0.00,119.15
2019,7,,Padre João,PT,MG,TELEFONIA,00000000000006,RAMAL,94.93,0.00,94.93
2019,7,,Paulo Freire Costa,PL,SP,TELEFONIA,00000000000006,RAMAL,86.91,0.00,86.91
2019,7,,Alceu Moreira,MDB,RS,TELEFONIA,00000000000006,RAMAL,57.61,0.00,57.61
2019,7,,Waldenor Pereira,PT,BA,TELEFONIA,00000000000006,RAMAL,55.51,0.00,55.51
2019,7,,Jerônimo Goergen,PP,RS,TELEFONIA,00000000000006,RAMAL,51.87,0.00,51.87
2019,7,,Erika Kokay,PT,DF,TELEFONIA,00000000000006,RAMAL,132.19,0.00,132.19
2019,7,,Fábio Trad,PSD,MS,TELEFONIA,00000000000006,RAMAL,10.05,0.00,10.05
2019,7,,Diego Andrade,PSD,MG,TELEFONIA,00000000000006,RAMAL,152.13,0.00,106.75
2019,7,,Bruna Furlan,PSDB,SP,TELEFONIA,00000000000006,RAMAL,52.30,0.00,52.30
2019,7,,Vinicius Gurgel,PL,AP,TELEFONIA,00000000000006,RAMAL,62.48,0.00,62.48
2019,7,,Zeca Dirceu,PT,PR,TELEFONIA,00000000000006,RAMAL,128.70,0.00,128.70
2019,7,,Flávia Morais,PDT,GO,TELEFONIA,00000000000006,RAMAL,211.98,0.00,211.98
2019,7,,Dimas Fabiano,PP,MG,TELEFONIA,00000000000006,RAMAL,25.93,0.00,25.93
2019,7,,Arthur Oliveira Maia,DEM,BA,TELEFONIA,00000000000006,RAMAL,55.23,0.00,55.23
2019,7,,Pr. Marco Feliciano,PODE,SP,TELEFONIA,00000000000006,RAMAL,64.00,0.00,64.00
2019,7,,Pedro Uczai,PT,SC,TELEFONIA,00000000000006,RAMAL,46.35,0.00,46.35
2019,7,,Valmir Assunção,PT,BA,TELEFONIA,00000000000006,RAMAL,63.58,0.00,63.58
2019,7,,José Nunes,PSD,BA,TELEFONIA,00000000000006,RAMAL,10.52,0.00,10.52
2019,7,,Zé Silva,SOLIDARIEDADE,MG,TELEFONIA,00000000000006,RAMAL,156.99,0.00,156.99
2019,7,,Ruy Carneiro,PSDB,PB,TELEFONIA,00000000000006,RAMAL,75.62,0.00,75.62
2019,7,,Professora Dorinha Seabra Rezende,DEM,TO,TELEFONIA,00000000000006,RAMAL,84.50,0.00,84.50
2019,7,,Eros Biondini,PROS,MG,TELEFONIA,00000000000006,RAMAL,104.58,0.00,104.58
2019,7,,Professora Marcivania,PCdoB,AP,TELEFONIA,00000000000006,RAMAL,24.05,0.00,24.05
2019,7,,Pastor Eurico,PATRIOTA,PE,TELEFONIA,00000000000006,RAMAL,98.48,0.00,98.48
2019,7,,Luiz Carlos,PSDB,AP,TELEFONIA,00000000000006,RAMAL,35.98,0.00,35.98
2019,7,,Rogério Peninha Mendonça,MDB,SC,TELEFONIA,00000000000006,RAMAL,61.58,0.00,61.58
2019,7,,Roberto de Lucena,PODE,SP,TELEFONIA,00000000000006,RAMAL,67.68,0.00,67.68
2019,7,,Ricardo Izar,PP,SP,TELEFONIA,00000000000006,RAMAL,141.79,0.00,141.79
2019,7,,Augusto Coutinho,SOLIDARIEDADE,PE,TELEFONIA,00000000000006,RAMAL,183.48,0.00,183.48
2019,7,,Félix Mendonça Júnior,PDT,BA,TELEFONIA,00000000000006,RAMAL,36.16,0.00,36.16
2019,7,,Guilherme Mussi,PP,SP,TELEFONIA,00000000000006,RAMAL,94.61,0.00,94.61
2019,7,,Genecias Noronha,SOLIDARIEDADE,CE,TELEFONIA,00000000000006,RAMAL,18.05,0.00,18.05
2019,7,,Giovani Cherini,PL,RS,TELEFONIA,00000000000006,RAMAL,101.94,0.00,101.94
2019,7,,Hugo Motta,REPUBLICANOS,PB,TELEFONIA,00000000000006,RAMAL,25.08,0.00,25.08
2019,7,,Domingos Sávio,PSDB,MG,TELEFONIA,00000000000006,RAMAL,94.38,0.00,94.38
2019,7,,Tiririca,PL,SP,TELEFONIA,00000000000006,RAMAL,1.98,0.00,1.98
2019,7,,Emidinho Madeira,PSB,MG,TELEFONIA,00000000000006,RAMAL,16.21,0.00,16.21
2019,7,,Luiz Nishimori,PL,PR,TELEFONIA,00000000000006,RAMAL,62.81,0.00,62.81
2019,7,,Delegado Waldir,PSL,GO,TELEFONIA,00000000000006,RAMAL,75.16,0.00,75.16
2019,7,,Carmen Zanotto,CIDADANIA,SC,TELEFONIA,00000000000006,RAMAL,159.42,0.00,159.42
2019,7,,Magda Mofatto,PL,GO,TELEFONIA,00000000000006,RAMAL,20.05,0.00,20.05
2019,7,,Paulão,PT,AL,TELEFONIA,00000000000006,RAMAL,65.59,0.00,65.59
2019,7,,Margarida Salomão,PT,MG,TELEFONIA,00000000000006,RAMAL,24.96,0.00,24.96
2019,7,,Fabio Reis,MDB,SE,TELEFONIA,00000000000006,RAMAL,102.08,0.00,102.08
2019,7,,Subtenente Gonzaga,PDT,MG,TELEFONIA,00000000000006,RAMAL,75.92,0.00,75.92
2019,7,,Capitão Augusto,PL,SP,TELEFONIA,00000000000006,RAMAL,37.93,0.00,37.93
2019,7,,André Abdon,PP,AP,TELEFONIA,00000000000006,RAMAL,20.81,0.00,20.81
2019,7,,Leandre,PV,PR,TELEFONIA,00000000000006,RAMAL,62.34,0.00,62.34
2019,7,,Alexandre Serfiotis,PSD,RJ,TELEFONIA,00000000000006,RAMAL,86.55,0.00,86.55
2019,7,,Afonso Motta,PDT,RS,TELEFONIA,00000000000006,RAMAL,21.07,0.00,21.07
2019,7,,Alan Rick,DEM,AC,TELEFONIA,00000000000006,RAMAL,50.63,0.00,50.63
2019,7,,Jéssica Sales,MDB,AC,TELEFONIA,00000000000006,RAMAL,24.99,0.00,24.99
2019,7,,Jhc,PSB,AL,TELEFONIA,00000000000006,RAMAL,15.90,0.00,15.90
2019,7,,Marx Beltrão,PSD,AL,TELEFONIA,00000000000006,RAMAL,29.69,0.00,29.69
2019,7,,Elmar Nascimento,DEM,BA,TELEFONIA,00000000000006,RAMAL,68.52,0.00,68.52
2019,7,,Jorge Solla,PT,BA,TELEFONIA,00000000000006,RAMAL,14.94,0.00,14.94
2019,7,,Mário Negromonte Jr.,PP,BA,TELEFONIA,00000000000006,RAMAL,70.82,0.00,70.82
2019,7,,Paulo Azi,DEM,BA,TELEFONIA,00000000000006,RAMAL,65.09,0.00,65.09
2019,7,,Ronaldo Carletto,PP,BA,TELEFONIA,00000000000006,RAMAL,59.75,0.00,59.75
2019,7,,Uldurico Junior,PROS,BA,TELEFONIA,00000000000006,RAMAL,26.72,0.00,26.72
2019,7,,Luizianne Lins,PT,CE,TELEFONIA,00000000000006,RAMAL,96.79,0.00,96.79
2019,7,,Evair Vieira de Melo,PP,ES,TELEFONIA,00000000000006,RAMAL,120.86,0.00,120.86
2019,7,,Helder Salomão,PT,ES,TELEFONIA,00000000000006,RAMAL,9.80,0.00,9.80
2019,7,,Sergio Vidigal,PDT,ES,TELEFONIA,00000000000006,RAMAL,230.46,0.00,230.46
2019,7,,Célio Silveira,PSDB,GO,TELEFONIA,00000000000006,RAMAL,85.81,0.00,85.81
2019,7,,Lucas Vergilio,SOLIDARIEDADE,GO,TELEFONIA,00000000000006,RAMAL,40.54,0.00,40.54
2019,7,,Aluisio Mendes,PSC,MA,TELEFONIA,00000000000006,RAMAL,42.30,0.00,42.30
2019,7,,André Fufuca,PP,MA,TELEFONIA,00000000000006,RAMAL,17.37,0.00,17.37
2019,7,,Hildo Rocha,MDB,MA,TELEFONIA,00000000000006,RAMAL,134.64,0.00,134.64
2019,7,,Juscelino Filho,DEM,MA,TELEFONIA,00000000000006,RAMAL,9.38,0.00,9.38
2019,7,,Zé Carlos,PT,MA,TELEFONIA,00000000000006,RAMAL,42.44,0.00,42.44
2019,7,,Misael Varella,PSD,MG,TELEFONIA,00000000000006,RAMAL,64.54,0.00,64.54
2019,7,,Tereza Cristina,DEM,MS,TELEFONIA,00000000000006,RAMAL,5.89,0.00,5.89
2019,7,,Newton Cardoso Jr,MDB,MG,TELEFONIA,00000000000006,RAMAL,294.64,0.00,294.64
2019,7,,Delegado Éder Mauro,PSD,PA,TELEFONIA,00000000000006,RAMAL,23.65,0.00,23.65
2019,7,,Hélio Leite,DEM,PA,TELEFONIA,00000000000006,RAMAL,43.51,0.00,43.51
2019,7,,Joaquim Passarinho,PSD,PA,TELEFONIA,00000000000006,RAMAL,105.30,0.00,105.30
2019,7,,Pedro Cunha Lima,PSDB,PB,TELEFONIA,00000000000006,RAMAL,87.22,0.00,87.22
2019,7,,Daniel Coelho,CIDADANIA,PE,TELEFONIA,00000000000006,RAMAL,39.34,0.00,39.34
2019,7,,Ricardo Teobaldo,PODE,PE,TELEFONIA,00000000000006,RAMAL,35.47,0.00,35.47
2019,7,,Sebastião Oliveira,PL,PE,TELEFONIA,00000000000006,RAMAL,39.40,0.00,39.40
2019,7,,Tadeu Alencar,PSB,PE,TELEFONIA,00000000000006,RAMAL,52.95,0.00,52.95
2019,7,,Rejane Dias,PT,PI,TELEFONIA,00000000000006,RAMAL,34.23,0.00,34.23
2019,7,,Aliel Machado,PSB,PR,TELEFONIA,00000000000006,RAMAL,31.65,0.00,31.65
2019,7,,Christiane de Souza Yared,PL,PR,TELEFONIA,00000000000006,RAMAL,12.80,0.00,12.80
2019,7,,Diego Garcia,PODE,PR,TELEFONIA,00000000000006,RAMAL,240.81,0.00,22.69
2019,7,,Roman,PSD,PR,TELEFONIA,00000000000006,RAMAL,125.86,0.00,125.86
2019,7,,Luciano Ducci,PSB,PR,TELEFONIA,00000000000006,RAMAL,55.23,0.00,55.23
2019,7,,Sergio Souza,MDB,PR,TELEFONIA,00000000000006,RAMAL,106.28,0.00,106.28
2019,7,,Toninho Wandscheer,PROS,PR,TELEFONIA,00000000000006,RAMAL,282.21,0.00,282.21
2019,7,,Altineu Côrtes,PL,RJ,TELEFONIA,00000000000006,RAMAL,45.33,0.00,45.33
2019,7,,Clarissa Garotinho,PROS,RJ,TELEFONIA,00000000000006,RAMAL,9.33,0.00,9.33
2019,7,,Rosangela Gomes,REPUBLICANOS,RJ,TELEFONIA,00000000000006,RAMAL,11.66,0.00,11.66
