numano,nummes,datemissao,txnomeparlamentar,sgpartido,sguf,txtdescricao,txtcnpjcpf,txtfornecedor,vlrdocumento,vlrglosa,vlrliquido
2019,3,,Josias Gomes,PT,BA,TELEFONIA,00000000000006,RAMAL,13.63,0.00,13.63
2019,3,,Leonardo Monteiro,PT,MG,TELEFONIA,00000000000006,RAMAL,157.92,0.00,157.92
2019,3,,Mário Heringer,PDT,MG,TELEFONIA,00000000000006,RAMAL,78.61,0.00,78.61
2019,3,,Odair Cunha,PT,MG,TELEFONIA,00000000000006,RAMAL,42.56,0.00,42.56
2019,3,,Patrus Ananias,PT,MG,TELEFONIA,00000000000006,RAMAL,70.63,0.00,70.63
2019,3,,Reginaldo Lopes,PT,MG,TELEFONIA,00000000000006,RAMAL,99.73,0.00,99.73
2019,3,,Gastão Vieira,PROS,MA,TELEFONIA,00000000000006,RAMAL,86.58,0.00,86.58
2019,3,,Carlos Sampaio,PSDB,SP,TELEFONIA,00000000000006,RAMAL,63.80,0.00,63.80
2019,3,,Gilberto Nascimento,PSC,SP,TELEFONIA,00000000000006,RAMAL,23.68,0.00,23.68
2019,3,,Jefferson Campos,PSB,SP,TELEFONIA,00000000000006,RAMAL,53.72,0.00,53.72
2019,3,,Vicentinho,PT,SP,TELEFONIA,00000000000006,RAMAL,131.03,0.00,131.03
2019,3,,Leônidas Cristino,PDT,CE,TELEFONIA,00000000000006,RAMAL,41.56,0.00,41.56
2019,3,,Roberto Pessoa,PSDB,CE,TELEFONIA,00000000000006,RAMAL,88.44,0.00,88.44
2019,3,,Júlio Cesar,PSD,PI,TELEFONIA,00000000000006,RAMAL,69.85,0.00,69.85
2019,3,,Nilson Pinto,PSDB,PA,TELEFONIA,00000000000006,RAMAL,53.18,0.00,53.18
2019,3,,Silas Câmara,REPUBLICANOS,AM,TELEFONIA,00000000000006,RAMAL,115.48,0.00,115.48
2019,3,,João Campos,REPUBLICANOS,GO,TELEFONIA,00000000000006,RAMAL,141.18,0.00,141.18
2019,3,,Rubens Otoni,PT,GO,TELEFONIA,00000000000006,RAMAL,214.50,0.00,214.50
2019,3,,Vander Loubet,PT,MS,TELEFONIA,00000000000006,RAMAL,176.50,0.00,176.50
2019,3,,Giacobo,PL,PR,TELEFONIA,00000000000006,RAMAL,105.21,0.00,105.21
2019,3,,Maria do Rosário,PT,RS,TELEFONIA,00000000000006,RAMAL,116.85,0.00,116.85
2019,3,,Paulo Pimenta,PT,RS,TELEFONIA,00000000000006,RAMAL,47.94,0.00,47.94
2019,3,,Gonzaga Patriota,PSB,PE,TELEFONIA,00000000000006,RAMAL,346.02,0.00,346.02
2019,3,,Wolney Queiroz,PDT,PE,TELEFONIA,00000000000006,RAMAL,25.38,0.00,25.38
2019,3,,Átila Lira,PP,PI,TELEFONIA,00000000000006,RAMAL,115.41,0.00,115.41
2019,3,,Damião Feliciano,PDT,PB,TELEFONIA,00000000000006,RAMAL,143.15,0.00,143.15
2019,3,,André de Paula,PSD,PE,TELEFONIA,00000000000006,RAMAL,64.90,0.00,64.90
2019,3,,Luciano Bivar,PSL,PE,TELEFONIA,00000000000006,RAMAL,34.01,0.00,34.01
2019,3,,Claudio Cajado,PP,BA,TELEFONIA,00000000000006,RAMAL,178.30,0.00,178.30
2019,3,,José Rocha,PL,BA,TELEFONIA,00000000000006,RAMAL,173.68,0.00,173.68
2019,3,,Nelson Pellegrino,PT,BA,TELEFONIA,00000000000006,RAMAL,93.81,0.00,93.81
2019,3,,Paulo Magalhães,PSD,BA,TELEFONIA,00000000000006,RAMAL,33.79,0.00,33.79
2019,3,,Lincoln Portela,PL,MG,TELEFONIA,00000000000006,RAMAL,84.59,0.00,84.59
2019,3,,Aécio Neves,PSDB,MG,TELEFONIA,00000000000006,RAMAL,54.66,0.00,54.66
2019,3,,Eduardo Barbosa,PSDB,MG,TELEFONIA,00000000000006,RAMAL,391.07,0.00,391.07
2019,3,,Rodrigo Maia,DEM,RJ,TELEFONIA,00000000000006,RAMAL,76.87,0.00,76.87
2019,3,,Mauro Lopes,MDB,MG,TELEFONIA,00000000000006,RAMAL,123.40,0.00,123.40
2019,3,,Luiza Erundina,PSOL,SP,TELEFONIA,00000000000006,RAMAL,84.31,0.00,84.31
2019,3,,Jandira Feghali,PCdoB,RJ,TELEFONIA,00000000000006,RAMAL,109.16,0.00,109.16
2019,3,,Maurício Dziedricki,PTB,RS,TELEFONIA,00000000000006,RAMAL,47.12,0.00,47.12
2019,3,,Marcelo Freixo,PSOL,RJ,TELEFONIA,00000000000006,RAMAL,9.41,0.00,9.41
2019,3,,Márcio Jerry,PCdoB,MA,TELEFONIA,00000000000006,RAMAL,113.25,0.00,113.25
2019,3,,Dra. Soraya Manato,PSL,ES,TELEFONIA,00000000000006,RAMAL,25.75,0.00,25.75
2019,3,,Pedro Augusto Bezerra,PTB,CE,TELEFONIA,00000000000006,RAMAL,148.86,0.00,148.86
2019,3,,Santini,PTB,RS,TELEFONIA,00000000000006,RAMAL,41.04,0.00,41.04
2019,3,,Leur Lomanto Júnior,DEM,BA,TELEFONIA,00000000000006,RAMAL,41.81,0.00,41.81
2019,3,,Eduardo Bolsonaro,PSL,SP,TELEFONIA,00000000000006,RAMAL,71.85,0.00,71.85
2019,3,,Fernando Monteiro,PP,PE,TELEFONIA,00000000000006,RAMAL,71.66,0.00,71.66
2019,3,,Stefano Aguiar,PSD,MG,TELEFONIA,00000000000006,RAMAL,174.65,0.00,174.65
2019,3,,Cacá Leão,PP,BA,TELEFONIA,00000000000006,RAMAL,80.45,0.00,80.45
2019,3,,Lafayette de Andrada,REPUBLICANOS,MG,TELEFONIA,00000000000006,RAMAL,198.88,0.00,198.88
2019,3,,Gleisi Hoffmann,PT,PR,TELEFONIA,00000000000006,RAMAL,85.43,0.00,85.43
2019,3,,Jaqueline Cassol,PP,RO,TELEFONIA,00000000000006,RAMAL,34.26,0.00,34.26
2019,3,,Benes Leocádio,REPUBLICANOS,RN,TELEFONIA,00000000000006,RAMAL,32.84,0.00,32.84
2019,3,,João Marcelo Souza,MDB,MA,TELEFONIA,00000000000006,RAMAL,138.42,0.00,138.42
2019,3,,Gelson Azevedo,PL,RJ,TELEFONIA,00000000000006,RAMAL,32.16,0.00,32.16
2019,3,,Darci de Matos,PSD,SC,TELEFONIA,00000000000006,RAMAL,148.36,0.00,148.36
2019,3,,Adriano do Baldy,PP,GO,TELEFONIA,00000000000006,RAMAL,257.62,0.00,257.62
2019,3,,Pedro Paulo,DEM,RJ,TELEFONIA,00000000000006,RAMAL,20.64,0.00,20.64
2019,3,,Pedro Lucas Fernandes,PTB,MA,TELEFONIA,00000000000006,RAMAL,104.20,0.00,104.20
2019,3,,Enio Verri,PT,PR,TELEFONIA,00000000000006,RAMAL,50.09,0.00,50.09
2019,3,,André Figueiredo,PDT,CE,TELEFONIA,00000000000006,RAMAL,54.09,0.00,54.09
2019,3,,Marcelo Moraes,PTB,RS,TELEFONIA,00000000000006,RAMAL,95.21,0.00,95.21
2019,3,,Paulo Ramos,PDT,RJ,TELEFONIA,00000000000006,RAMAL,31.25,0.00,31.25
2019,3,,Edmilson Rodrigues,PSOL,PA,TELEFONIA,00000000000006,RAMAL,13.70,0.00,13.70
2019,3,,Cristiano Vale,PL,PA,TELEFONIA,00000000000006,RAMAL,58.87,0.00,58.87
2019,3,,Afonso Hamm,PP,RS,TELEFONIA,00000000000006,RAMAL,159.71,0.00,159.71
2019,3,,Vicentinho Júnior,PL,TO,TELEFONIA,00000000000006,RAMAL,154.04,0.00,154.04
2019,3,,Lídice da Mata,PSB,BA,TELEFONIA,00000000000006,RAMAL,171.48,0.00,171.48
2019,3,,Beto Faro,PT,PA,TELEFONIA,00000000000006,RAMAL,65.92,0.00,65.92
2019,3,,Arnaldo Jardim,CIDADANIA,SP,TELEFONIA,00000000000006,RAMAL,327.87,0.00,327.87
2019,3,,Carlos Zarattini,PT,SP,TELEFONIA,00000000000006,RAMAL,36.46,0.00,36.46
2019,3,,Celso Maldaner,MDB,SC,TELEFONIA,00000000000006,RAMAL,81.69,0.00,81.69
2019,3,,Cleber Verde,REPUBLICANOS,MA,TELEFONIA,00000000000006,RAMAL,126.49,0.00,126.49
2019,3,,Dagoberto Nogueira,PDT,MS,TELEFONIA,00000000000006,RAMAL,37.94,0.00,37.94
2019,3,,Edio Lopes,PL,RR,TELEFONIA,00000000000006,RAMAL,76.26,0.00,76.26
2019,3,,Eduardo da Fonte,PP,PE,TELEFONIA,00000000000006,RAMAL,24.21,0.00,24.21
2019,3,,Efraim Filho,DEM,PB,TELEFONIA,00000000000006,RAMAL,61.92,0.00,61.92
2019,3,,Fábio Ramalho,MDB,MG,TELEFONIA,00000000000006,RAMAL,156.98,0.00,156.98
2019,3,,Fábio Faria,PSD,RN,TELEFONIA,00000000000006,RAMAL,99.80,0.00,99.80
2019,3,,Fernando Coelho Filho,DEM,PE,TELEFONIA,00000000000006,RAMAL,38.71,0.00,38.71
2019,3,,Flaviano Melo,MDB,AC,TELEFONIA,00000000000006,RAMAL,43.94,0.00,43.94
2019,3,,Chico D'Angelo,PDT,RJ,TELEFONIA,00000000000006,RAMAL,46.14,0.00,46.14
2019,3,,Hugo Leal,PSD,RJ,TELEFONIA,00000000000006,RAMAL,39.98,0.00,39.98
2019,3,,João Carlos Bacelar,PL,BA,TELEFONIA,00000000000006,RAMAL,178.87,0.00,178.87
2019,3,,João Maia,PL,RN,TELEFONIA,00000000000006,RAMAL,129.98,0.00,129.98
2019,3,,José Airton Félix Cirilo,PT,CE,TELEFONIA,00000000000006,RAMAL,26.25,0.00,26.25
2019,3,,José Guimarães,PT,CE,TELEFONIA,00000000000006,RAMAL,80.13,0.00,80.13
2019,3,,Paulo Teixeira,PT,SP,TELEFONIA,00000000000006,RAMAL,85.43,0.00,85.43
2019,3,,Mauro Nazif,PSB,RO,TELEFONIA,00000000000006,RAMAL,33.75,0.00,33.75
2019,3,,Bilac Pinto,DEM,MG,TELEFONIA,00000000000006,RAMAL,150.65,0.00,150.65
2019,3,,Paulo Abi-Ackel,PSDB,MG,TELEFONIA,00000000000006,RAMAL,152.43,0.00,152.43
2019,3,,Paulo Pereira da Silva,SOLIDARIEDADE,SP,TELEFONIA,00000000000006,RAMAL,125.26,0.00,125.26
2019,3,,Raul Henry,MDB,PE,TELEFONIA,00000000000006,RAMAL,105.20,0.00,105.20
2019,3,,Rodrigo de Castro,PSDB,MG,TELEFONIA,00000000000006,RAMAL,353.25,0.00,353.25
2019,3,,Valtenir Pereira,MDB,MT,TELEFONIA,00000000000006,RAMAL,83.59,0.00,83.59
2019,3,,Vanderlei Macris,PSDB,SP,TELEFONIA,00000000000006,RAMAL,132.36,0.00,132.36
2019,3,,Vinicius Carvalho,REPUBLICANOS,SP,TELEFONIA,00000000000006,RAMAL,39.27,0.00,39.27
2019,3,,Tiago Dimas,SOLIDARIEDADE,TO,TELEFONIA,00000000000006,RAMAL,29.40,0.00,29.40
2019,3,,Domingos Neto,PSD,CE,TELEFONIA,00000000000006,RAMAL,44.98,0.00,44.98
2019,3,,Neri Geller,PP,MT,TELEFONIA,00000000000006,RAMAL,55.06,0.00,55.06
2019,3,,Marcelo Aro,PP,MG,TELEFONIA,00000000000006,RAMAL,115.93,0.00,115.93
2019,3,,Márcio Marinho,REPUBLICANOS,BA,TELEFONIA,00000000000006,RAMAL,33.44,0.00,33.44
2019,3,,Laercio Oliveira,PP,SE,TELEFONIA,00000000000006,RAMAL,57.60,0.00,57.60
2019,3,,Glauber Braga,PSOL,RJ,TELEFONIA,00000000000006,RAMAL,68.02,0.00,68.02
2019,3,,Roberto Alves,REPUBLICANOS,SP,TELEFONIA,00000000000006,RAMAL,104.93,0.00,104.93
2019,3,,Milton Vieira,REPUBLICANOS,SP,TELEFONIA,00000000000006,RAMAL,22.66,0.00,22.66
2019,3,,Marcel van Hattem,NOVO,RS,TELEFONIA,00000000000006,RAMAL,47.35,0.00,47.35
2019,3,,Túlio Gadêlha,PDT,PE,TELEFONIA,00000000000006,RAMAL,63.75,0.00,63.75
2019,3,,Assis Carvalho,PT,PI,TELEFONIA,00000000000006,RAMAL,71.01,0.00,71.01
2019,3,,Afonso Florence,PT,BA,TELEFONIA,00000000000006,RAMAL,36.16,0.00,36.16
2019,3,,Luis Tibé,AVANTE,MG,TELEFONIA,00000000000006,RAMAL,23.38,0.00,23.38
2019,3,,Alessandro Molon,PSB,RJ,TELEFONIA,00000000000006,RAMAL,96.03,0.00,96.03
2019,3,,Aureo Ribeiro,SOLIDARIEDADE,RJ,TELEFONIA,00000000000006,RAMAL,159.69,0.00,159.69
2019,3,,Weliton Prado,PROS,MG,TELEFONIA,00000000000006,RAMAL,89.72,0.00,89.72
2019,3,,Aguinaldo Ribeiro,PP,PB,TELEFONIA,00000000000006,RAMAL,32.75,0.00,32.75
2019,3,,Danilo Cabral,PSB,PE,TELEFONIA,00000000000006,RAMAL,36.80,0.00,36.80
2019,3,,Jhonatan de Jesus,REPUBLICANOS,RR,TELEFONIA,00000000000006,RAMAL,15.44,0.00,15.44
2019,3,,Eli Corrêa Filho,DEM,SP,TELEFONIA,00000000000006,RAMAL,123.00,0.00,123.00
2019,3,,Lauriete,PL,ES,TELEFONIA,00000000000006,RAMAL,67.60,0.00,67.60
2019,3,,Marcon,PT,RS,TELEFONIA,00000000000006,RAMAL,53.37,0.00,53.37
2019,3,,Bohn Gass,PT,RS,TELEFONIA,00000000000006,RAMAL,94.18,0.00,94.18
2019,3,,Arthur Lira,PP,AL,TELEFONIA,00000000000006,RAMAL,79.18,0.00,79.18
2019,3,,Alexandre Leite,DEM,SP,TELEFONIA,00000000000006,RAMAL,41.59,0.00,41.59
2019,3,,Danrlei de Deus Hinterholz,PSD,RS,TELEFONIA,00000000000006,RAMAL,124.05,0.00,124.05
2019,3,,Antonio Brito,PSD,BA,TELEFONIA,00000000000006,RAMAL,167.68,0.00,167.68
2019,3,,Padre João,PT,MG,TELEFONIA,00000000000006,RAMAL,65.11,0.00,65.11
2019,3,,Paulo Freire Costa,PL,SP,TELEFONIA,00000000000006,RAMAL,85.86,0.00,85.86
2019,3,,Alceu Moreira,MDB,RS,TELEFONIA,00000000000006,RAMAL,36.44,0.00,36.44
2019,3,,Waldenor Pereira,PT,BA,TELEFONIA,00000000000006,RAMAL,128.27,0.00,128.27
2019,3,,Jerônimo Goergen,PP,RS,TELEFONIA,00000000000006,RAMAL,35.66,0.00,35.66
2019,3,,Erika Kokay,PT,DF,TELEFONIA,00000000000006,RAMAL,275.51,0.00,275.51
2019,3,,Fábio Trad,PSD,MS,TELEFONIA,00000000000006,RAMAL,23.41,0.00,23.41
2019,3,,Diego Andrade,PSD,MG,TELEFONIA,00000000000006,RAMAL,196.27,0.00,78.29
2019,3,,Bruna Furlan,PSDB,SP,TELEFONIA,00000000000006,RAMAL,101.43,0.00,101.43
2019,3,,Vinicius Gurgel,PL,AP,TELEFONIA,00000000000006,RAMAL,26.19,0.00,26.19
2019,3,,Zeca Dirceu,PT,PR,TELEFONIA,00000000000006,RAMAL,87.18,0.00,87.18
2019,3,,Flávia Morais,PDT,GO,TELEFONIA,00000000000006,RAMAL,350.06,0.00,350.06
2019,3,,Dimas Fabiano,PP,MG,TELEFONIA,00000000000006,RAMAL,55.59,0.00,55.59
2019,3,,Arthur Oliveira Maia,DEM,BA,TELEFONIA,00000000000006,RAMAL,33.06,0.00,33.06
2019,3,,Pr. Marco Feliciano,PODE,SP,TELEFONIA,00000000000006,RAMAL,70.46,0.00,70.46
2019,3,,Pedro Uczai,PT,SC,TELEFONIA,00000000000006,RAMAL,71.17,0.00,71.17
2019,3,,Valmir Assunção,PT,BA,TELEFONIA,00000000000006,RAMAL,74.65,0.00,74.65
2019,3,,José Nunes,PSD,BA,TELEFONIA,00000000000006,RAMAL,19.32,0.00,19.32
2019,3,,Zé Silva,SOLIDARIEDADE,MG,TELEFONIA,00000000000006,RAMAL,154.26,0.00,154.26
2019,3,,Ruy Carneiro,PSDB,PB,TELEFONIA,00000000000006,RAMAL,49.91,0.00,49.91
2019,3,,Professora Dorinha Seabra Rezende,DEM,TO,TELEFONIA,00000000000006,RAMAL,77.18,0.00,77.18
2019,3,,Eros Biondini,PROS,MG,TELEFONIA,00000000000006,RAMAL,152.12,0.00,152.12
2019,3,,Professora Marcivania,PCdoB,AP,TELEFONIA,00000000000006,RAMAL,30.51,0.00,30.51
2019,3,,Pastor Eurico,PATRIOTA,PE,TELEFONIA,00000000000006,RAMAL,110.22,0.00,110.22
2019,3,,Luiz Carlos,PSDB,AP,TELEFONIA,00000000000006,RAMAL,14.67,0.00,14.67
2019,3,,Rogério Peninha Mendonça,MDB,SC,TELEFONIA,00000000000006,RAMAL,70.90,0.00,70.90
2019,3,,Roberto de Lucena,PODE,SP,TELEFONIA,00000000000006,RAMAL,112.23,0.00,112.23
2019,3,,Ricardo Izar,PP,SP,TELEFONIA,00000000000006,RAMAL,181.43,0.00,181.43
2019,3,,Augusto Coutinho,SOLIDARIEDADE,PE,TELEFONIA,00000000000006,RAMAL,204.36,0.00,204.36
2019,3,,Félix Mendonça Júnior,PDT,BA,TELEFONIA,00000000000006,RAMAL,68.77,0.00,68.77
2019,3,,Guilherme Mussi,PP,SP,TELEFONIA,00000000000006,RAMAL,59.95,0.00,59.95
2019,3,,Genecias Noronha,SOLIDARIEDADE,CE,TELEFONIA,00000000000006,RAMAL,9.56,0.00,9.56
2019,3,,Giovani Cherini,PL,RS,TELEFONIA,00000000000006,RAMAL,136.23,0.00,136.23
2019,3,,Hugo Motta,REPUBLICANOS,PB,TELEFONIA,00000000000006,RAMAL,26.93,0.00,26.93
2019,3,,Domingos Sávio,PSDB,MG,TELEFONIA,00000000000006,RAMAL,84.58,0.00,84.58
2019,3,,Tiririca,PL,SP,TELEFONIA,00000000000006,RAMAL,11.18,0.00,11.18
2019,3,,Emidinho Madeira,PSB,MG,TELEFONIA,00000000000006,RAMAL,31.02,0.00,31.02
2019,3,,Luiz Nishimori,PL,PR,TELEFONIA,00000000000006,RAMAL,48.89,0.00,48.89
2019,3,,Delegado Waldir,PSL,GO,TELEFONIA,00000000000006,RAMAL,112.31,0.00,112.31
2019,3,,Carmen Zanotto,CIDADANIA,SC,TELEFONIA,00000000000006,RAMAL,173.64,0.00,173.64
2019,3,,Magda Mofatto,PL,GO,TELEFONIA,00000000000006,RAMAL,47.64,0.00,47.64
2019,3,,Simplício Araújo,SOLIDARIEDADE,MA,TELEFONIA,00000000000006,RAMAL,76.48,0.00,76.48
2019,3,,Paulão,PT,AL,TELEFONIA,00000000000006,RAMAL,66.99,0.00,66.99
2019,3,,Margarida Salomão,PT,MG,TELEFONIA,00000000000006,RAMAL,61.97,0.00,61.97
2019,3,,Fabio Reis,MDB,SE,TELEFONIA,00000000000006,RAMAL,89.77,0.00,89.77
2019,3,,Subtenente Gonzaga,PDT,MG,TELEFONIA,00000000000006,RAMAL,76.46,0.00,76.46
2019,3,,Capitão Augusto,PL,SP,TELEFONIA,00000000000006,RAMAL,55.89,0.00,55.89
2019,3,,André Abdon,PP,AP,TELEFONIA,00000000000006,RAMAL,20.49,0.00,20.49
2019,3,,Leandre,PV,PR,TELEFONIA,00000000000006,RAMAL,33.51,0.00,33.51
2019,3,,Alexandre Serfiotis,PSD,RJ,TELEFONIA,00000000000006,RAMAL,96.76,0.00,96.76
2019,3,,Afonso Motta,PDT,RS,TELEFONIA,00000000000006,RAMAL,28.89,0.00,28.89
2019,3,,Alan Rick,DEM,AC,TELEFONIA,00000000000006,RAMAL,61.38,0.00,61.38
2019,3,,Jéssica Sales,MDB,AC,TELEFONIA,00000000000006,RAMAL,70.53,0.00,70.53
2019,3,,Jhc,PSB,AL,TELEFONIA,00000000000006,RAMAL,46.74,0.00,46.74
2019,3,,Marx Beltrão,PSD,AL,TELEFONIA,00000000000006,RAMAL,40.87,0.00,40.87
2019,3,,Elmar Nascimento,DEM,BA,TELEFONIA,00000000000006,RAMAL,36.53,0.00,36.53
2019,3,,Jorge Solla,PT,BA,TELEFONIA,00000000000006,RAMAL,22.36,0.00,22.36
2019,3,,Mário Negromonte Jr.,PP,BA,TELEFONIA,00000000000006,RAMAL,83.19,0.00,83.19
2019,3,,Paulo Azi,DEM,BA,TELEFONIA,00000000000006,RAMAL,42.78,0.00,42.78
2019,3,,Ronaldo Carletto,PP,BA,TELEFONIA,00000000000006,RAMAL,69.48,0.00,69.48
2019,3,,Uldurico Junior,PROS,BA,TELEFONIA,00000000000006,RAMAL,27.22,0.00,27.22
2019,3,,Luizianne Lins,PT,CE,TELEFONIA,00000000000006,RAMAL,213.49,0.00,213.49
2019,3,,Evair Vieira de Melo,PP,ES,TELEFONIA,00000000000006,RAMAL,204.79,0.00,204.79
2019,3,,Helder Salomão,PT,ES,TELEFONIA,00000000000006,RAMAL,55.29,0.00,55.29
2019,3,,Sergio Vidigal,PDT,ES,TELEFONIA,00000000000006,RAMAL,240.78,0.00,240.78
2019,3,,Célio Silveira,PSDB,GO,TELEFONIA,00000000000006,RAMAL,147.39,0.00,147.39
2019,3,,Lucas Vergilio,SOLIDARIEDADE,GO,TELEFONIA,00000000000006,RAMAL,39.46,0.00,39.46
2019,3,,Aluisio Mendes,PSC,MA,TELEFONIA,00000000000006,RAMAL,59.20,0.00,59.20
2019,3,,André Fufuca,PP,MA,TELEFONIA,00000000000006,RAMAL,5.73,0.00,5.73
2019,3,,Hildo Rocha,MDB,MA,TELEFONIA,00000000000006,RAMAL,110.46,0.00,110.46
2019,3,,Juscelino Filho,DEM,MA,TELEFONIA,00000000000006,RAMAL,34.73,0.00,34.73
2019,3,,Zé Carlos,PT,MA,TELEFONIA,00000000000006,RAMAL,13.71,0.00,13.71
2019,3,,Misael Varella,PSD,MG,TELEFONIA,00000000000006,RAMAL,48.89,0.00,48.89
2019,3,,Newton Cardoso Jr,MDB,MG,TELEFONIA,00000000000006,RAMAL,194.93,0.00,194.93
2019,3,,Delegado Éder Mauro,PSD,PA,TELEFONIA,00000000000006,RAMAL,18.36,0.00,18.36
2019,3,,Hélio Leite,DEM,PA,TELEFONIA,00000000000006,RAMAL,158.92,0.00,158.92
2019,3,,Joaquim Passarinho,PSD,PA,TELEFONIA,00000000000006,RAMAL,116.52,0.00,116.52
2019,3,,Pedro Cunha Lima,PSDB,PB,TELEFONIA,00000000000006,RAMAL,46.32,0.00,46.32
2019,3,,Daniel Coelho,CIDADANIA,PE,TELEFONIA,00000000000006,RAMAL,56.64,0.00,56.64
2019,3,,Ricardo Teobaldo,PODE,PE,TELEFONIA,00000000000006,RAMAL,30.04,0.00,30.04
2019,3,,Sebastião Oliveira,PL,PE,TELEFONIA,00000000000006,RAMAL,48.14,0.00,48.14
2019,3,,Tadeu Alencar,PSB,PE,TELEFONIA,00000000000006,RAMAL,31.35,0.00,31.35
2019,3,,Capitão Fábio Abreu,PL,PI,TELEFONIA,00000000000006,RAMAL,47.36,0.00,47.36
2019,3,,Rejane Dias,PT,PI,TELEFONIA,00000000000006,RAMAL,35.64,0.00,35.64
2019,3,,Aliel Machado,PSB,PR,TELEFONIA,00000000000006,RAMAL,62.60,0.00,62.60
2019,3,,Christiane de Souza Yared,PL,PR,TELEFONIA,00000000000006,RAMAL,8.03,0.00,8.03
2019,3,,Diego Garcia,PODE,PR,TELEFONIA,00000000000006,RAMAL,195.95,0.00,58.99
2019,3,,Roman,PSD,PR,TELEFONIA,00000000000006,RAMAL,79.97,0.00,79.97
2019,3,,Luciano Ducci,PSB,PR,TELEFONIA,00000000000006,RAMAL,70.21,0.00,70.21
2019,3,,Sergio Souza,MDB,PR,TELEFONIA,00000000000006,RAMAL,98.30,0.00,98.30
2019,3,,Toninho Wandscheer,PROS,PR,TELEFONIA,00000000000006,RAMAL,225.18,0.00,225.18
2019,3,,Altineu Côrtes,PL,RJ,TELEFONIA,00000000000006,RAMAL,59.01,0.00,59.01
2019,3,,Clarissa Garotinho,PROS,RJ,TELEFONIA,00000000000006,RAMAL,28.13,0.00,28.13
2019,3,,Rosangela Gomes,REPUBLICANOS,RJ,TELEFONIA,00000000000006,RAMAL,22.30,0.00,22.30
2019,3,,Soraya Santos,PL,RJ,TELEFONIA,00000000000006,RAMAL,28.13,0.00,28.13
