numano,nummes,datemissao,txnomeparlamentar,sgpartido,sguf,txtdescricao,txtcnpjcpf,txtfornecedor,vlrdocumento,vlrglosa,vlrliquido
2019,4,,Eduardo da Fonte,PP,PE,TELEFONIA,00000000000006,RAMAL,44.69,0.00,44.69
2019,4,,Efraim Filho,DEM,PB,TELEFONIA,00000000000006,RAMAL,86.63,0.00,86.63
2019,4,,Fábio Ramalho,MDB,MG,TELEFONIA,00000000000006,RAMAL,121.52,0.00,121.52
2019,4,,Fábio Faria,PSD,RN,TELEFONIA,00000000000006,RAMAL,55.81,0.00,55.81
2019,4,,Fernando Coelho Filho,DEM,PE,TELEFONIA,00000000000006,RAMAL,56.49,0.00,56.49
2019,4,,Flaviano Melo,MDB,AC,TELEFONIA,00000000000006,RAMAL,141.89,0.00,141.89
2019,4,,Chico D'Angelo,PDT,RJ,TELEFONIA,00000000000006,RAMAL,29.18,0.00,29.18
2019,4,,Hugo Leal,PSD,RJ,TELEFONIA,00000000000006,RAMAL,47.95,0.00,47.95
2019,4,,João Carlos Bacelar,PL,BA,TELEFONIA,00000000000006,RAMAL,152.31,0.00,152.31
2019,4,,João Maia,PL,RN,TELEFONIA,00000000000006,RAMAL,108.40,0.00,108.40
2019,4,,José Airton Félix Cirilo,PT,CE,TELEFONIA,00000000000006,RAMAL,71.31,0.00,71.31
2019,4,,José Guimarães,PT,CE,TELEFONIA,00000000000006,RAMAL,67.93,0.00,67.93
2019,4,,Paulo Teixeira,PT,SP,TELEFONIA,00000000000006,RAMAL,61.54,0.00,61.54
2019,4,,Mauro Nazif,PSB,RO,TELEFONIA,00000000000006,RAMAL,27.75,0.00,27.75
2019,4,,Bilac Pinto,DEM,MG,TELEFONIA,00000000000006,RAMAL,123.35,0.00,123.35
2019,4,,Paulo Abi-Ackel,PSDB,MG,TELEFONIA,00000000000006,RAMAL,230.84,0.00,230.84
2019,4,,Paulo Pereira da Silva,SOLIDARIEDADE,SP,TELEFONIA,00000000000006,RAMAL,87.79,0.00,87.79
2019,4,,Raul Henry,MDB,PE,TELEFONIA,00000000000006,RAMAL,132.49,0.00,132.49
2019,4,,Rodrigo de Castro,PSDB,MG,TELEFONIA,00000000000006,RAMAL,206.14,0.00,206.14
2019,4,,Valtenir Pereira,MDB,MT,TELEFONIA,00000000000006,RAMAL,97.22,0.00,97.22
2019,4,,Vanderlei Macris,PSDB,SP,TELEFONIA,00000000000006,RAMAL,166.45,0.00,166.45
2019,4,,Vinicius Carvalho,REPUBLICANOS,SP,TELEFONIA,00000000000006,RAMAL,26.92,0.00,26.92
2019,4,,Tiago Dimas,SOLIDARIEDADE,TO,TELEFONIA,00000000000006,RAMAL,31.05,0.00,31.05
2019,4,,Domingos Neto,PSD,CE,TELEFONIA,00000000000006,RAMAL,95.99,0.00,95.99
2019,4,,Neri Geller,PP,MT,TELEFONIA,00000000000006,RAMAL,66.37,0.00,66.37
2019,4,,Marcelo Aro,PP,MG,TELEFONIA,00000000000006,RAMAL,51.44,0.00,51.44
2019,4,,Márcio Marinho,REPUBLICANOS,BA,TELEFONIA,00000000000006,RAMAL,47.98,0.00,47.98
2019,4,,Laercio Oliveira,PP,SE,TELEFONIA,00000000000006,RAMAL,66.65,0.00,66.65
2019,4,,Glauber Braga,PSOL,RJ,TELEFONIA,00000000000006,RAMAL,77.22,0.00,77.22
2019,4,,Roberto Alves,REPUBLICANOS,SP,TELEFONIA,00000000000006,RAMAL,64.78,0.00,64.78
2019,4,,Milton Vieira,REPUBLICANOS,SP,TELEFONIA,00000000000006,RAMAL,41.33,0.00,41.33
2019,4,,Marcel van Hattem,NOVO,RS,TELEFONIA,00000000000006,RAMAL,174.58,0.00,174.58
2019,4,,Túlio Gadêlha,PDT,PE,TELEFONIA,00000000000006,RAMAL,71.60,0.00,71.60
2019,4,,Assis Carvalho,PT,PI,TELEFONIA,00000000000006,RAMAL,36.79,0.00,36.79
2019,4,,Afonso Florence,PT,BA,TELEFONIA,00000000000006,RAMAL,59.43,0.00,59.43
2019,4,,Luis Tibé,AVANTE,MG,TELEFONIA,00000000000006,RAMAL,13.23,0.00,13.23
2019,4,,Alessandro Molon,PSB,RJ,TELEFONIA,00000000000006,RAMAL,112.92,0.00,112.92
2019,4,,Aureo Ribeiro,SOLIDARIEDADE,RJ,TELEFONIA,00000000000006,RAMAL,179.71,0.00,179.71
2019,4,,Weliton Prado,PROS,MG,TELEFONIA,00000000000006,RAMAL,56.21,0.00,56.21
2019,4,,Aguinaldo Ribeiro,PP,PB,TELEFONIA,00000000000006,RAMAL,31.89,0.00,31.89
2019,4,,Danilo Cabral,PSB,PE,TELEFONIA,00000000000006,RAMAL,48.60,0.00,48.60
2019,4,,Jhonatan de Jesus,REPUBLICANOS,RR,TELEFONIA,00000000000006,RAMAL,15.43,0.00,15.43
2019,4,,Eli Corrêa Filho,DEM,SP,TELEFONIA,00000000000006,RAMAL,79.31,0.00,79.31
2019,4,,Lauriete,PL,ES,TELEFONIA,00000000000006,RAMAL,52.12,0.00,52.12
2019,4,,Marcon,PT,RS,TELEFONIA,00000000000006,RAMAL,52.61,0.00,52.61
2019,4,,Bohn Gass,PT,RS,TELEFONIA,00000000000006,RAMAL,54.15,0.00,54.15
2019,4,,Arthur Lira,PP,AL,TELEFONIA,00000000000006,RAMAL,50.38,0.00,50.38
2019,4,,Alexandre Leite,DEM,SP,TELEFONIA,00000000000006,RAMAL,85.50,0.00,85.50
2019,4,,Danrlei de Deus Hinterholz,PSD,RS,TELEFONIA,00000000000006,RAMAL,163.14,0.00,163.14
2019,4,,Antonio Brito,PSD,BA,TELEFONIA,00000000000006,RAMAL,148.06,0.00,148.06
2019,4,,Padre João,PT,MG,TELEFONIA,00000000000006,RAMAL,50.61,0.00,50.61
2019,4,,Paulo Freire Costa,PL,SP,TELEFONIA,00000000000006,RAMAL,92.45,0.00,92.45
2019,4,,Alceu Moreira,MDB,RS,TELEFONIA,00000000000006,RAMAL,41.59,0.00,41.59
2019,4,,Waldenor Pereira,PT,BA,TELEFONIA,00000000000006,RAMAL,136.53,0.00,136.53
2019,4,,Jerônimo Goergen,PP,RS,TELEFONIA,00000000000006,RAMAL,25.40,0.00,25.40
2019,4,,Erika Kokay,PT,DF,TELEFONIA,00000000000006,RAMAL,239.32,0.00,239.32
2019,4,,Fábio Trad,PSD,MS,TELEFONIA,00000000000006,RAMAL,21.10,0.00,21.10
2019,4,,Diego Andrade,PSD,MG,TELEFONIA,00000000000006,RAMAL,149.04,0.00,99.40
2019,4,,Bruna Furlan,PSDB,SP,TELEFONIA,00000000000006,RAMAL,81.73,0.00,81.73
2019,4,,Vinicius Gurgel,PL,AP,TELEFONIA,00000000000006,RAMAL,61.11,0.00,61.11
2019,4,,Zeca Dirceu,PT,PR,TELEFONIA,00000000000006,RAMAL,162.18,0.00,162.18
2019,4,,Flávia Morais,PDT,GO,TELEFONIA,00000000000006,RAMAL,324.84,0.00,324.84
2019,4,,Dimas Fabiano,PP,MG,TELEFONIA,00000000000006,RAMAL,58.00,0.00,58.00
2019,4,,Arthur Oliveira Maia,DEM,BA,TELEFONIA,00000000000006,RAMAL,39.88,0.00,39.88
2019,4,,Pr. Marco Feliciano,PODE,SP,TELEFONIA,00000000000006,RAMAL,90.68,0.00,90.68
2019,4,,Pedro Uczai,PT,SC,TELEFONIA,00000000000006,RAMAL,65.46,0.00,65.46
2019,4,,Valmir Assunção,PT,BA,TELEFONIA,00000000000006,RAMAL,59.51,0.00,59.51
2019,4,,José Nunes,PSD,BA,TELEFONIA,00000000000006,RAMAL,19.42,0.00,19.42
2019,4,,Zé Silva,SOLIDARIEDADE,MG,TELEFONIA,00000000000006,RAMAL,171.75,0.00,171.75
2019,4,,Ruy Carneiro,PSDB,PB,TELEFONIA,00000000000006,RAMAL,83.46,0.00,83.46
2019,4,,Professora Dorinha Seabra Rezende,DEM,TO,TELEFONIA,00000000000006,RAMAL,58.86,0.00,58.86
2019,4,,Eros Biondini,PROS,MG,TELEFONIA,00000000000006,RAMAL,81.94,0.00,81.94
2019,4,,Professora Marcivania,PCdoB,AP,TELEFONIA,00000000000006,RAMAL,25.10,0.00,25.10
2019,4,,Pastor Eurico,PATRIOTA,PE,TELEFONIA,00000000000006,RAMAL,131.22,0.00,131.22
2019,4,,Luiz Carlos,PSDB,AP,TELEFONIA,00000000000006,RAMAL,27.08,0.00,27.08
2019,4,,Rogério Peninha Mendonça,MDB,SC,TELEFONIA,00000000000006,RAMAL,79.72,0.00,79.72
2019,4,,Roberto de Lucena,PODE,SP,TELEFONIA,00000000000006,RAMAL,87.61,0.00,87.61
2019,4,,Ricardo Izar,PP,SP,TELEFONIA,00000000000006,RAMAL,143.53,0.00,143.53
2019,4,,Augusto Coutinho,SOLIDARIEDADE,PE,TELEFONIA,00000000000006,RAMAL,128.60,0.00,128.60
2019,4,,Félix Mendonça Júnior,PDT,BA,TELEFONIA,00000000000006,RAMAL,66.61,0.00,66.61
2019,4,,Guilherme Mussi,PP,SP,TELEFONIA,00000000000006,RAMAL,34.79,0.00,34.79
2019,4,,Genecias Noronha,SOLIDARIEDADE,CE,TELEFONIA,00000000000006,RAMAL,41.78,0.00,41.78
2019,4,,Giovani Cherini,PL,RS,TELEFONIA,00000000000006,RAMAL,136.49,0.00,136.49
2019,4,,Hugo Motta,REPUBLICANOS,PB,TELEFONIA,00000000000006,RAMAL,32.11,0.00,32.11
2019,4,,Domingos Sávio,PSDB,MG,TELEFONIA,00000000000006,RAMAL,96.73,0.00,96.73
2019,4,,Tiririca,PL,SP,TELEFONIA,00000000000006,RAMAL,8.07,0.00,8.07
2019,4,,Emidinho Madeira,PSB,MG,TELEFONIA,00000000000006,RAMAL,42.52,0.00,42.52
2019,4,,Luiz Nishimori,PL,PR,TELEFONIA,00000000000006,RAMAL,53.44,0.00,53.44
2019,4,,Delegado Waldir,PSL,GO,TELEFONIA,00000000000006,RAMAL,73.28,0.00,73.28
2019,4,,Carmen Zanotto,CIDADANIA,SC,TELEFONIA,00000000000006,RAMAL,152.60,0.00,152.60
2019,4,,Magda Mofatto,PL,GO,TELEFONIA,00000000000006,RAMAL,27.28,0.00,27.28
2019,4,,Paulão,PT,AL,TELEFONIA,00000000000006,RAMAL,44.34,0.00,44.34
2019,4,,Margarida Salomão,PT,MG,TELEFONIA,00000000000006,RAMAL,56.18,0.00,56.18
2019,4,,Fabio Reis,MDB,SE,TELEFONIA,00000000000006,RAMAL,42.00,0.00,42.00
2019,4,,Subtenente Gonzaga,PDT,MG,TELEFONIA,00000000000006,RAMAL,80.91,0.00,80.91
2019,4,,Capitão Augusto,PL,SP,TELEFONIA,00000000000006,RAMAL,67.30,0.00,67.30
2019,4,,André Abdon,PP,AP,TELEFONIA,00000000000006,RAMAL,23.86,0.00,23.86
2019,4,,Leandre,PV,PR,TELEFONIA,00000000000006,RAMAL,38.70,0.00,38.70
2019,4,,Alexandre Serfiotis,PSD,RJ,TELEFONIA,00000000000006,RAMAL,79.81,0.00,79.81
2019,4,,Afonso Motta,PDT,RS,TELEFONIA,00000000000006,RAMAL,34.79,0.00,34.79
2019,4,,Alan Rick,DEM,AC,TELEFONIA,00000000000006,RAMAL,82.21,0.00,82.21
2019,4,,Jéssica Sales,MDB,AC,TELEFONIA,00000000000006,RAMAL,61.49,0.00,61.49
2019,4,,Jhc,PSB,AL,TELEFONIA,00000000000006,RAMAL,33.96,0.00,33.96
2019,4,,Marx Beltrão,PSD,AL,TELEFONIA,00000000000006,RAMAL,51.51,0.00,51.51
2019,4,,Elmar Nascimento,DEM,BA,TELEFONIA,00000000000006,RAMAL,46.87,0.00,46.87
2019,4,,Jorge Solla,PT,BA,TELEFONIA,00000000000006,RAMAL,23.28,0.00,23.28
2019,4,,Mário Negromonte Jr.,PP,BA,TELEFONIA,00000000000006,RAMAL,37.69,0.00,37.69
2019,4,,Paulo Azi,DEM,BA,TELEFONIA,00000000000006,RAMAL,58.44,0.00,58.44
2019,4,,Ronaldo Carletto,PP,BA,TELEFONIA,00000000000006,RAMAL,39.73,0.00,39.73
2019,4,,Uldurico Junior,PROS,BA,TELEFONIA,00000000000006,RAMAL,39.45,0.00,39.45
2019,4,,Luizianne Lins,PT,CE,TELEFONIA,00000000000006,RAMAL,170.12,0.00,170.12
2019,4,,Evair Vieira de Melo,PP,ES,TELEFONIA,00000000000006,RAMAL,231.92,0.00,231.92
2019,4,,Helder Salomão,PT,ES,TELEFONIA,00000000000006,RAMAL,23.56,0.00,23.56
2019,4,,Sergio Vidigal,PDT,ES,TELEFONIA,00000000000006,RAMAL,201.00,0.00,201.00
2019,4,,Célio Silveira,PSDB,GO,TELEFONIA,00000000000006,RAMAL,146.34,0.00,146.34
2019,4,,Lucas Vergilio,SOLIDARIEDADE,GO,TELEFONIA,00000000000006,RAMAL,22.10,0.00,22.10
2019,4,,Aluisio Mendes,PSC,MA,TELEFONIA,00000000000006,RAMAL,94.75,0.00,94.75
2019,4,,André Fufuca,PP,MA,TELEFONIA,00000000000006,RAMAL,23.13,0.00,23.13
2019,4,,Hildo Rocha,MDB,MA,TELEFONIA,00000000000006,RAMAL,116.52,0.00,116.52
2019,4,,Juscelino Filho,DEM,MA,TELEFONIA,00000000000006,RAMAL,31.99,0.00,31.99
2019,4,,Zé Carlos,PT,MA,TELEFONIA,00000000000006,RAMAL,6.08,0.00,6.08
2019,4,,Misael Varella,PSD,MG,TELEFONIA,00000000000006,RAMAL,73.83,0.00,73.83
2019,4,,Newton Cardoso Jr,MDB,MG,TELEFONIA,00000000000006,RAMAL,284.45,0.00,284.45
2019,4,,Delegado Éder Mauro,PSD,PA,TELEFONIA,00000000000006,RAMAL,36.32,0.00,36.32
2019,4,,Hélio Leite,DEM,PA,TELEFONIA,00000000000006,RAMAL,122.34,0.00,122.34
2019,4,,Joaquim Passarinho,PSD,PA,TELEFONIA,00000000000006,RAMAL,62.79,0.00,62.79
2019,4,,Pedro Cunha Lima,PSDB,PB,TELEFONIA,00000000000006,RAMAL,94.97,0.00,94.97
2019,4,,Daniel Coelho,CIDADANIA,PE,TELEFONIA,00000000000006,RAMAL,66.98,0.00,66.98
2019,4,,Ricardo Teobaldo,PODE,PE,TELEFONIA,00000000000006,RAMAL,19.20,0.00,19.20
2019,4,,Sebastião Oliveira,PL,PE,TELEFONIA,00000000000006,RAMAL,33.23,0.00,33.23
2019,4,,Tadeu Alencar,PSB,PE,TELEFONIA,00000000000006,RAMAL,43.65,0.00,43.65
2019,4,,Rejane Dias,PT,PI,TELEFONIA,00000000000006,RAMAL,42.30,0.00,42.30
2019,4,,Aliel Machado,PSB,PR,TELEFONIA,00000000000006,RAMAL,47.13,0.00,47.13
2019,4,,Christiane de Souza Yared,PL,PR,TELEFONIA,00000000000006,RAMAL,14.26,0.00,14.26
2019,4,,Diego Garcia,PODE,PR,TELEFONIA,00000000000006,RAMAL,131.24,0.00,24.82
2019,4,,Roman,PSD,PR,TELEFONIA,00000000000006,RAMAL,161.35,0.00,161.35
2019,4,,Luciano Ducci,PSB,PR,TELEFONIA,00000000000006,RAMAL,53.82,0.00,53.82
2019,4,,Sergio Souza,MDB,PR,TELEFONIA,00000000000006,RAMAL,89.98,0.00,89.98
2019,4,,Toninho Wandscheer,PROS,PR,TELEFONIA,00000000000006,RAMAL,166.74,0.00,166.74
2019,4,,Altineu Côrtes,PL,RJ,TELEFONIA,00000000000006,RAMAL,29.02,0.00,29.02
2019,4,,Clarissa Garotinho,PROS,RJ,TELEFONIA,00000000000006,RAMAL,6.63,0.00,6.63
2019,4,,Rosangela Gomes,REPUBLICANOS,RJ,TELEFONIA,00000000000006,RAMAL,37.74,0.00,37.74
2019,4,,Soraya Santos,PL,RJ,TELEFONIA,00000000000006,RAMAL,13.68,0.00,13.68
2019,4,,Sóstenes Cavalcante,DEM,RJ,TELEFONIA,00000000000006,RAMAL,34.12,0.00,34.12
2019,4,,Beto Rosado,PP,RN,TELEFONIA,00000000000006,RAMAL,89.80,0.00,89.80
2019,4,,Rafael Motta,PSB,RN,TELEFONIA,00000000000006,RAMAL,43.46,0.00,43.46
2019,4,,Walter Alves,MDB,RN,TELEFONIA,00000000000006,RAMAL,68.41,0.00,68.41
