numano,nummes,datemissao,txnomeparlamentar,sgpartido,sguf,txtdescricao,txtcnpjcpf,txtfornecedor,vlrdocumento,vlrglosa,vlrliquido
2019,6,,Leonardo Monteiro,PT,MG,TELEFONIA,00000000000006,RAMAL,124.14,0.00,124.14
2019,6,,Mário Heringer,PDT,MG,TELEFONIA,00000000000006,RAMAL,37.59,0.00,37.59
2019,6,,Odair Cunha,PT,MG,TELEFONIA,00000000000006,RAMAL,40.38,0.00,40.38
2019,6,,Patrus Ananias,PT,MG,TELEFONIA,00000000000006,RAMAL,45.04,0.00,45.04
2019,6,,Reginaldo Lopes,PT,MG,TELEFONIA,00000000000006,RAMAL,83.43,0.00,83.43
2019,6,,Gastão Vieira,PROS,MA,TELEFONIA,00000000000006,RAMAL,160.46,0.00,160.46
2019,6,,Aníbal Gomes,DEM,CE,TELEFONIA,00000000000006,RAMAL,172.97,0.00,172.97
2019,6,,Carlos Sampaio,PSDB,SP,TELEFONIA,00000000000006,RAMAL,50.15,0.00,50.15
2019,6,,Gilberto Nascimento,PSC,SP,TELEFONIA,00000000000006,RAMAL,42.72,0.00,42.72
2019,6,,Jefferson Campos,PSB,SP,TELEFONIA,00000000000006,RAMAL,21.10,0.00,21.10
2019,6,,Vicentinho,PT,SP,TELEFONIA,00000000000006,RAMAL,104.09,0.00,104.09
2019,6,,Leônidas Cristino,PDT,CE,TELEFONIA,00000000000006,RAMAL,39.83,0.00,39.83
2019,6,,Roberto Pessoa,PSDB,CE,TELEFONIA,00000000000006,RAMAL,166.68,0.00,166.68
2019,6,,Júlio Cesar,PSD,PI,TELEFONIA,00000000000006,RAMAL,50.56,0.00,50.56
2019,6,,Paes Landim,PTB,PI,TELEFONIA,00000000000006,RAMAL,12.63,0.00,12.63
2019,6,,Nilson Pinto,PSDB,PA,TELEFONIA,00000000000006,RAMAL,16.43,0.00,16.43
2019,6,,Silas Câmara,REPUBLICANOS,AM,TELEFONIA,00000000000006,RAMAL,110.82,0.00,110.82
2019,6,,João Campos,REPUBLICANOS,GO,TELEFONIA,00000000000006,RAMAL,226.79,0.00,226.79
2019,6,,Rubens Otoni,PT,GO,TELEFONIA,00000000000006,RAMAL,84.03,0.00,84.03
2019,6,,Vander Loubet,PT,MS,TELEFONIA,00000000000006,RAMAL,233.80,0.00,233.80
2019,6,,Giacobo,PL,PR,TELEFONIA,00000000000006,RAMAL,117.61,0.00,117.61
2019,6,,Maria do Rosário,PT,RS,TELEFONIA,00000000000006,RAMAL,33.81,0.00,33.81
2019,6,,Paulo Pimenta,PT,RS,TELEFONIA,00000000000006,RAMAL,19.34,0.00,19.34
2019,6,,Gonzaga Patriota,PSB,PE,TELEFONIA,00000000000006,RAMAL,195.96,0.00,195.96
2019,6,,Wolney Queiroz,PDT,PE,TELEFONIA,00000000000006,RAMAL,28.13,0.00,28.13
2019,6,,Átila Lira,PP,PI,TELEFONIA,00000000000006,RAMAL,158.87,0.00,158.87
2019,6,,Damião Feliciano,PDT,PB,TELEFONIA,00000000000006,RAMAL,153.27,0.00,153.27
2019,6,,André de Paula,PSD,PE,TELEFONIA,00000000000006,RAMAL,30.74,0.00,30.74
2019,6,,Luciano Bivar,PSL,PE,TELEFONIA,00000000000006,RAMAL,42.24,0.00,42.24
2019,6,,Claudio Cajado,PP,BA,TELEFONIA,00000000000006,RAMAL,127.31,0.00,127.31
2019,6,,José Rocha,PL,BA,TELEFONIA,00000000000006,RAMAL,178.04,0.00,178.04
2019,6,,Nelson Pellegrino,PT,BA,TELEFONIA,00000000000006,RAMAL,36.84,0.00,36.84
2019,6,,Paulo Magalhães,PSD,BA,TELEFONIA,00000000000006,RAMAL,143.35,0.00,143.35
2019,6,,Lincoln Portela,PL,MG,TELEFONIA,00000000000006,RAMAL,53.37,0.00,53.37
2019,6,,Aécio Neves,PSDB,MG,TELEFONIA,00000000000006,RAMAL,22.74,0.00,22.74
2019,6,,Eduardo Barbosa,PSDB,MG,TELEFONIA,00000000000006,RAMAL,215.00,0.00,215.00
2019,6,,Rodrigo Maia,DEM,RJ,TELEFONIA,00000000000006,RAMAL,72.27,0.00,72.27
2019,6,,Mauro Lopes,MDB,MG,TELEFONIA,00000000000006,RAMAL,102.98,0.00,102.98
2019,6,,Luiza Erundina,PSOL,SP,TELEFONIA,00000000000006,RAMAL,58.39,0.00,58.39
2019,6,,Jandira Feghali,PCdoB,RJ,TELEFONIA,00000000000006,RAMAL,67.78,0.00,67.78
2019,6,,Maurício Dziedricki,PTB,RS,TELEFONIA,00000000000006,RAMAL,53.26,0.00,53.26
2019,6,,Marcelo Freixo,PSOL,RJ,TELEFONIA,00000000000006,RAMAL,8.63,0.00,8.63
2019,6,,Márcio Jerry,PCdoB,MA,TELEFONIA,00000000000006,RAMAL,40.81,0.00,40.81
2019,6,,Dra. Soraya Manato,PSL,ES,TELEFONIA,00000000000006,RAMAL,60.09,0.00,60.09
2019,6,,Pedro Augusto Bezerra,PTB,CE,TELEFONIA,00000000000006,RAMAL,199.70,0.00,199.70
2019,6,,Santini,PTB,RS,TELEFONIA,00000000000006,RAMAL,85.88,0.00,85.88
2019,6,,Leur Lomanto Júnior,DEM,BA,TELEFONIA,00000000000006,RAMAL,22.10,0.00,22.10
2019,6,,Eduardo Bolsonaro,PSL,SP,TELEFONIA,00000000000006,RAMAL,88.66,0.00,88.66
2019,6,,Fernando Monteiro,PP,PE,TELEFONIA,00000000000006,RAMAL,59.35,0.00,59.35
2019,6,,Stefano Aguiar,PSD,MG,TELEFONIA,00000000000006,RAMAL,132.05,0.00,132.05
2019,6,,Cacá Leão,PP,BA,TELEFONIA,00000000000006,RAMAL,26.49,0.00,26.49
2019,6,,Lafayette de Andrada,REPUBLICANOS,MG,TELEFONIA,00000000000006,RAMAL,158.45,0.00,158.45
2019,6,,Gleisi Hoffmann,PT,PR,TELEFONIA,00000000000006,RAMAL,94.90,0.00,94.90
2019,6,,Jaqueline Cassol,PP,RO,TELEFONIA,00000000000006,RAMAL,137.09,0.00,137.09
2019,6,,Benes Leocádio,REPUBLICANOS,RN,TELEFONIA,00000000000006,RAMAL,34.73,0.00,34.73
2019,6,,João Marcelo Souza,MDB,MA,TELEFONIA,00000000000006,RAMAL,72.72,0.00,72.72
2019,6,,Gelson Azevedo,PL,RJ,TELEFONIA,00000000000006,RAMAL,44.51,0.00,44.51
2019,6,,Darci de Matos,PSD,SC,TELEFONIA,00000000000006,RAMAL,79.33,0.00,79.33
2019,6,,Adriano do Baldy,PP,GO,TELEFONIA,00000000000006,RAMAL,138.85,0.00,138.85
2019,6,,Pedro Paulo,DEM,RJ,TELEFONIA,00000000000006,RAMAL,6.16,0.00,6.16
2019,6,,Pedro Lucas Fernandes,PTB,MA,TELEFONIA,00000000000006,RAMAL,63.20,0.00,63.20
2019,6,,Enio Verri,PT,PR,TELEFONIA,00000000000006,RAMAL,42.83,0.00,42.83
2019,6,,André Figueiredo,PDT,CE,TELEFONIA,00000000000006,RAMAL,36.19,0.00,36.19
2019,6,,Marcelo Moraes,PTB,RS,TELEFONIA,00000000000006,RAMAL,131.28,0.00,131.28
2019,6,,Paulo Ramos,PDT,RJ,TELEFONIA,00000000000006,RAMAL,6.67,0.00,6.67
2019,6,,Edmilson Rodrigues,PSOL,PA,TELEFONIA,00000000000006,RAMAL,7.76,0.00,7.76
2019,6,,Cristiano Vale,PL,PA,TELEFONIA,00000000000006,RAMAL,63.35,0.00,63.35
2019,6,,Afonso Hamm,PP,RS,TELEFONIA,00000000000006,RAMAL,146.85,0.00,146.85
2019,6,,Vicentinho Júnior,PL,TO,TELEFONIA,00000000000006,RAMAL,121.43,0.00,121.43
2019,6,,Lídice da Mata,PSB,BA,TELEFONIA,00000000000006,RAMAL,133.34,0.00,133.34
2019,6,,Beto Faro,PT,PA,TELEFONIA,00000000000006,RAMAL,75.58,0.00,75.58
2019,6,,Arnaldo Jardim,CIDADANIA,SP,TELEFONIA,00000000000006,RAMAL,137.91,0.00,137.91
2019,6,,Carlos Zarattini,PT,SP,TELEFONIA,00000000000006,RAMAL,27.58,0.00,27.58
2019,6,,Celso Maldaner,MDB,SC,TELEFONIA,00000000000006,RAMAL,67.96,0.00,67.96
2019,6,,Cleber Verde,REPUBLICANOS,MA,TELEFONIA,00000000000006,RAMAL,120.35,0.00,120.35
2019,6,,Dagoberto Nogueira,PDT,MS,TELEFONIA,00000000000006,RAMAL,47.24,0.00,47.24
2019,6,,Edio Lopes,PL,RR,TELEFONIA,00000000000006,RAMAL,77.28,0.00,77.28
2019,6,,Eduardo da Fonte,PP,PE,TELEFONIA,00000000000006,RAMAL,22.80,0.00,22.80
2019,6,,Efraim Filho,DEM,PB,TELEFONIA,00000000000006,RAMAL,44.87,0.00,44.87
2019,6,,Fábio Ramalho,MDB,MG,TELEFONIA,00000000000006,RAMAL,125.53,0.00,125.53
2019,6,,Fábio Faria,PSD,RN,TELEFONIA,00000000000006,RAMAL,87.74,0.00,87.74
2019,6,,Fernando Coelho Filho,DEM,PE,TELEFONIA,00000000000006,RAMAL,40.14,0.00,40.14
2019,6,,Flaviano Melo,MDB,AC,TELEFONIA,00000000000006,RAMAL,129.72,0.00,129.72
2019,6,,Chico D'Angelo,PDT,RJ,TELEFONIA,00000000000006,RAMAL,22.38,0.00,22.38
2019,6,,Hugo Leal,PSD,RJ,TELEFONIA,00000000000006,RAMAL,14.94,0.00,14.94
2019,6,,João Carlos Bacelar,PL,BA,TELEFONIA,00000000000006,RAMAL,133.25,0.00,133.25
2019,6,,João Maia,PL,RN,TELEFONIA,00000000000006,RAMAL,123.40,0.00,123.40
2019,6,,José Airton Félix Cirilo,PT,CE,TELEFONIA,00000000000006,RAMAL,18.46,0.00,18.46
2019,6,,José Guimarães,PT,CE,TELEFONIA,00000000000006,RAMAL,70.55,0.00,70.55
2019,6,,Paulo Teixeira,PT,SP,TELEFONIA,00000000000006,RAMAL,88.99,0.00,88.99
2019,6,,Mauro Nazif,PSB,RO,TELEFONIA,00000000000006,RAMAL,39.98,0.00,39.98
2019,6,,Bilac Pinto,DEM,MG,TELEFONIA,00000000000006,RAMAL,227.84,0.00,227.84
2019,6,,Paulo Abi-Ackel,PSDB,MG,TELEFONIA,00000000000006,RAMAL,284.80,0.00,284.80
2019,6,,Paulo Pereira da Silva,SOLIDARIEDADE,SP,TELEFONIA,00000000000006,RAMAL,51.72,0.00,51.72
2019,6,,Raul Henry,MDB,PE,TELEFONIA,00000000000006,RAMAL,103.80,0.00,103.80
2019,6,,Rodrigo de Castro,PSDB,MG,TELEFONIA,00000000000006,RAMAL,274.91,0.00,274.91
2019,6,,Valtenir Pereira,MDB,MT,TELEFONIA,00000000000006,RAMAL,109.28,0.00,109.28
2019,6,,Vanderlei Macris,PSDB,SP,TELEFONIA,00000000000006,RAMAL,150.82,0.00,150.82
2019,6,,Vinicius Carvalho,REPUBLICANOS,SP,TELEFONIA,00000000000006,RAMAL,19.72,0.00,19.72
2019,6,,Tiago Dimas,SOLIDARIEDADE,TO,TELEFONIA,00000000000006,RAMAL,19.81,0.00,19.81
2019,6,,Domingos Neto,PSD,CE,TELEFONIA,00000000000006,RAMAL,74.50,0.00,74.50
2019,6,,Neri Geller,PP,MT,TELEFONIA,00000000000006,RAMAL,79.34,0.00,79.34
2019,6,,Marcelo Aro,PP,MG,TELEFONIA,00000000000006,RAMAL,47.04,0.00,47.04
2019,6,,Márcio Marinho,REPUBLICANOS,BA,TELEFONIA,00000000000006,RAMAL,86.86,0.00,86.86
2019,6,,Laercio Oliveira,PP,SE,TELEFONIA,00000000000006,RAMAL,67.92,0.00,67.92
2019,6,,Glauber Braga,PSOL,RJ,TELEFONIA,00000000000006,RAMAL,57.38,0.00,57.38
2019,6,,Roberto Alves,REPUBLICANOS,SP,TELEFONIA,00000000000006,RAMAL,74.10,0.00,74.10
2019,6,,Milton Vieira,REPUBLICANOS,SP,TELEFONIA,00000000000006,RAMAL,19.72,0.00,19.72
2019,6,,Marcel van Hattem,NOVO,RS,TELEFONIA,00000000000006,RAMAL,49.03,0.00,49.03
2019,6,,Túlio Gadêlha,PDT,PE,TELEFONIA,00000000000006,RAMAL,77.37,0.00,77.37
2019,6,,Assis Carvalho,PT,PI,TELEFONIA,00000000000006,RAMAL,21.30,0.00,21.30
2019,6,,Afonso Florence,PT,BA,TELEFONIA,00000000000006,RAMAL,11.38,0.00,11.38
2019,6,,Luis Tibé,AVANTE,MG,TELEFONIA,00000000000006,RAMAL,25.14,0.00,25.14
2019,6,,Alessandro Molon,PSB,RJ,TELEFONIA,00000000000006,RAMAL,82.29,0.00,82.29
2019,6,,Aureo Ribeiro,SOLIDARIEDADE,RJ,TELEFONIA,00000000000006,RAMAL,100.44,0.00,100.44
2019,6,,Weliton Prado,PROS,MG,TELEFONIA,00000000000006,RAMAL,46.42,0.00,46.42
2019,6,,Aguinaldo Ribeiro,PP,PB,TELEFONIA,00000000000006,RAMAL,26.95,0.00,26.95
2019,6,,Danilo Cabral,PSB,PE,TELEFONIA,00000000000006,RAMAL,26.71,0.00,26.71
2019,6,,Jhonatan de Jesus,REPUBLICANOS,RR,TELEFONIA,00000000000006,RAMAL,12.99,0.00,12.99
2019,6,,Eli Corrêa Filho,DEM,SP,TELEFONIA,00000000000006,RAMAL,84.61,0.00,84.61
2019,6,,Lauriete,PL,ES,TELEFONIA,00000000000006,RAMAL,119.03,0.00,119.03
2019,6,,Marcon,PT,RS,TELEFONIA,00000000000006,RAMAL,38.07,0.00,38.07
2019,6,,Bohn Gass,PT,RS,TELEFONIA,00000000000006,RAMAL,40.62,0.00,40.62
2019,6,,Arthur Lira,PP,AL,TELEFONIA,00000000000006,RAMAL,64.85,0.00,64.85
2019,6,,Alexandre Leite,DEM,SP,TELEFONIA,00000000000006,RAMAL,91.46,0.00,91.46
2019,6,,Danrlei de Deus Hinterholz,PSD,RS,TELEFONIA,00000000000006,RAMAL,74.42,0.00,74.42
2019,6,,Antonio Brito,PSD,BA,TELEFONIA,00000000000006,RAMAL,54.70,0.00,54.70
2019,6,,Padre João,PT,MG,TELEFONIA,00000000000006,RAMAL,74.13,0.00,74.13
2019,6,,Paulo Freire Costa,PL,SP,TELEFONIA,00000000000006,RAMAL,55.17,0.00,55.17
2019,6,,Alceu Moreira,MDB,RS,TELEFONIA,00000000000006,RAMAL,66.11,0.00,66.11
2019,6,,Waldenor Pereira,PT,BA,TELEFONIA,00000000000006,RAMAL,149.46,0.00,149.46
2019,6,,Jerônimo Goergen,PP,RS,TELEFONIA,00000000000006,RAMAL,58.12,0.00,58.12
2019,6,,Erika Kokay,PT,DF,TELEFONIA,00000000000006,RAMAL,167.12,0.00,167.12
2019,6,,Fábio Trad,PSD,MS,TELEFONIA,00000000000006,RAMAL,8.99,0.00,8.99
2019,6,,Diego Andrade,PSD,MG,TELEFONIA,00000000000006,RAMAL,195.97,0.00,100.15
2019,6,,Bruna Furlan,PSDB,SP,TELEFONIA,00000000000006,RAMAL,51.44,0.00,51.44
2019,6,,Vinicius Gurgel,PL,AP,TELEFONIA,00000000000006,RAMAL,73.99,0.00,73.99
2019,6,,Zeca Dirceu,PT,PR,TELEFONIA,00000000000006,RAMAL,82.09,0.00,82.09
2019,6,,Flávia Morais,PDT,GO,TELEFONIA,00000000000006,RAMAL,220.75,0.00,220.75
2019,6,,Dimas Fabiano,PP,MG,TELEFONIA,00000000000006,RAMAL,48.80,0.00,48.80
2019,6,,Arthur Oliveira Maia,DEM,BA,TELEFONIA,00000000000006,RAMAL,63.03,0.00,63.03
2019,6,,Pr. Marco Feliciano,PODE,SP,TELEFONIA,00000000000006,RAMAL,55.53,0.00,55.53
2019,6,,Pedro Uczai,PT,SC,TELEFONIA,00000000000006,RAMAL,42.04,0.00,42.04
2019,6,,Valmir Assunção,PT,BA,TELEFONIA,00000000000006,RAMAL,59.86,0.00,59.86
2019,6,,José Nunes,PSD,BA,TELEFONIA,00000000000006,RAMAL,10.66,0.00,10.66
2019,6,,Zé Silva,SOLIDARIEDADE,MG,TELEFONIA,00000000000006,RAMAL,191.32,0.00,191.32
2019,6,,Ruy Carneiro,PSDB,PB,TELEFONIA,00000000000006,RAMAL,62.82,0.00,62.82
2019,6,,Professora Dorinha Seabra Rezende,DEM,TO,TELEFONIA,00000000000006,RAMAL,69.15,0.00,69.15
2019,6,,Eros Biondini,PROS,MG,TELEFONIA,00000000000006,RAMAL,93.34,0.00,93.34
2019,6,,Professora Marcivania,PCdoB,AP,TELEFONIA,00000000000006,RAMAL,21.22,0.00,21.22
2019,6,,Pastor Eurico,PATRIOTA,PE,TELEFONIA,00000000000006,RAMAL,111.93,0.00,111.93
2019,6,,Luiz Carlos,PSDB,AP,TELEFONIA,00000000000006,RAMAL,25.63,0.00,25.63
2019,6,,Rogério Peninha Mendonça,MDB,SC,TELEFONIA,00000000000006,RAMAL,48.45,0.00,48.45
2019,6,,Roberto de Lucena,PODE,SP,TELEFONIA,00000000000006,RAMAL,51.02,0.00,51.02
2019,6,,Ricardo Izar,PP,SP,TELEFONIA,00000000000006,RAMAL,118.52,0.00,118.52
2019,6,,Augusto Coutinho,SOLIDARIEDADE,PE,TELEFONIA,00000000000006,RAMAL,210.10,0.00,210.10
2019,6,,Félix Mendonça Júnior,PDT,BA,TELEFONIA,00000000000006,RAMAL,39.95,0.00,39.95
2019,6,,Guilherme Mussi,PP,SP,TELEFONIA,00000000000006,RAMAL,52.93,0.00,52.93
2019,6,,Genecias Noronha,SOLIDARIEDADE,CE,TELEFONIA,00000000000006,RAMAL,33.34,0.00,33.34
2019,6,,Giovani Cherini,PL,RS,TELEFONIA,00000000000006,RAMAL,89.40,0.00,89.40
2019,6,,Hugo Motta,REPUBLICANOS,PB,TELEFONIA,00000000000006,RAMAL,36.33,0.00,36.33
2019,6,,Domingos Sávio,PSDB,MG,TELEFONIA,00000000000006,RAMAL,63.51,0.00,63.51
2019,6,,Tiririca,PL,SP,TELEFONIA,00000000000006,RAMAL,11.88,0.00,11.88
2019,6,,Emidinho Madeira,PSB,MG,TELEFONIA,00000000000006,RAMAL,31.69,0.00,31.69
2019,6,,Luiz Nishimori,PL,PR,TELEFONIA,00000000000006,RAMAL,48.16,0.00,48.16
2019,6,,Delegado Waldir,PSL,GO,TELEFONIA,00000000000006,RAMAL,58.58,0.00,58.58
2019,6,,Carmen Zanotto,CIDADANIA,SC,TELEFONIA,00000000000006,RAMAL,107.31,0.00,107.31
2019,6,,Magda Mofatto,PL,GO,TELEFONIA,00000000000006,RAMAL,19.12,0.00,19.12
2019,6,,Paulão,PT,AL,TELEFONIA,00000000000006,RAMAL,61.33,0.00,61.33
2019,6,,Margarida Salomão,PT,MG,TELEFONIA,00000000000006,RAMAL,44.63,0.00,44.63
2019,6,,Fabio Reis,MDB,SE,TELEFONIA,00000000000006,RAMAL,59.02,0.00,59.02
2019,6,,Subtenente Gonzaga,PDT,MG,TELEFONIA,00000000000006,RAMAL,78.73,0.00,78.73
2019,6,,Capitão Augusto,PL,SP,TELEFONIA,00000000000006,RAMAL,53.18,0.00,53.18
2019,6,,André Abdon,PP,AP,TELEFONIA,00000000000006,RAMAL,26.19,0.00,26.19
2019,6,,Leandre,PV,PR,TELEFONIA,00000000000006,RAMAL,34.13,0.00,34.13
2019,6,,Alexandre Serfiotis,PSD,RJ,TELEFONIA,00000000000006,RAMAL,143.41,0.00,143.41
2019,6,,Afonso Motta,PDT,RS,TELEFONIA,00000000000006,RAMAL,10.72,0.00,10.72
2019,6,,Alan Rick,DEM,AC,TELEFONIA,00000000000006,RAMAL,51.28,0.00,51.28
2019,6,,Jéssica Sales,MDB,AC,TELEFONIA,00000000000006,RAMAL,31.21,0.00,31.21
2019,6,,Jhc,PSB,AL,TELEFONIA,00000000000006,RAMAL,6.31,0.00,6.31
2019,6,,Marx Beltrão,PSD,AL,TELEFONIA,00000000000006,RAMAL,129.71,0.00,129.71
2019,6,,Elmar Nascimento,DEM,BA,TELEFONIA,00000000000006,RAMAL,77.62,0.00,77.62
2019,6,,Jorge Solla,PT,BA,TELEFONIA,00000000000006,RAMAL,22.26,0.00,22.26
2019,6,,Mário Negromonte Jr.,PP,BA,TELEFONIA,00000000000006,RAMAL,81.07,0.00,81.07
2019,6,,Paulo Azi,DEM,BA,TELEFONIA,00000000000006,RAMAL,49.65,0.00,49.65
2019,6,,Ronaldo Carletto,PP,BA,TELEFONIA,00000000000006,RAMAL,49.17,0.00,49.17
2019,6,,Uldurico Junior,PROS,BA,TELEFONIA,00000000000006,RAMAL,21.16,0.00,21.16
2019,6,,Luizianne Lins,PT,CE,TELEFONIA,00000000000006,RAMAL,91.38,0.00,91.38
2019,6,,Evair Vieira de Melo,PP,ES,TELEFONIA,00000000000006,RAMAL,154.12,0.00,154.12
2019,6,,Helder Salomão,PT,ES,TELEFONIA,00000000000006,RAMAL,25.38,0.00,25.38
2019,6,,Sergio Vidigal,PDT,ES,TELEFONIA,00000000000006,RAMAL,163.42,0.00,163.42
2019,6,,Célio Silveira,PSDB,GO,TELEFONIA,00000000000006,RAMAL,91.38,0.00,91.38
2019,6,,Lucas Vergilio,SOLIDARIEDADE,GO,TELEFONIA,00000000000006,RAMAL,31.14,0.00,31.14
2019,6,,Aluisio Mendes,PSC,MA,TELEFONIA,00000000000006,RAMAL,75.47,0.00,75.47
2019,6,,André Fufuca,PP,MA,TELEFONIA,00000000000006,RAMAL,5.74,0.00,5.74
2019,6,,Hildo Rocha,MDB,MA,TELEFONIA,00000000000006,RAMAL,91.13,0.00,91.13
2019,6,,Juscelino Filho,DEM,MA,TELEFONIA,00000000000006,RAMAL,8.81,0.00,8.81
2019,6,,Zé Carlos,PT,MA,TELEFONIA,00000000000006,RAMAL,19.13,0.00,19.13
2019,6,,Misael Varella,PSD,MG,TELEFONIA,00000000000006,RAMAL,62.01,0.00,62.01
2019,6,,Newton Cardoso Jr,MDB,MG,TELEFONIA,00000000000006,RAMAL,346.34,0.00,346.34
2019,6,,Delegado Éder Mauro,PSD,PA,TELEFONIA,00000000000006,RAMAL,21.73,0.00,21.73
2019,6,,Hélio Leite,DEM,PA,TELEFONIA,00000000000006,RAMAL,105.91,0.00,105.91
2019,6,,Joaquim Passarinho,PSD,PA,TELEFONIA,00000000000006,RAMAL,94.65,0.00,94.65
2019,6,,Pedro Cunha Lima,PSDB,PB,TELEFONIA,00000000000006,RAMAL,25.46,0.00,25.46
2019,6,,Daniel Coelho,CIDADANIA,PE,TELEFONIA,00000000000006,RAMAL,55.70,0.00,55.70
2019,6,,Ricardo Teobaldo,PODE,PE,TELEFONIA,00000000000006,RAMAL,13.22,0.00,13.22
2019,6,,Sebastião Oliveira,PL,PE,TELEFONIA,00000000000006,RAMAL,47.39,0.00,47.39
2019,6,,Tadeu Alencar,PSB,PE,TELEFONIA,00000000000006,RAMAL,35.40,0.00,35.40
2019,6,,Rejane Dias,PT,PI,TELEFONIA,00000000000006,RAMAL,9.87,0.00,9.87
2019,6,,Aliel Machado,PSB,PR,TELEFONIA,00000000000006,RAMAL,29.50,0.00,29.50
2019,6,,Christiane de Souza Yared,PL,PR,TELEFONIA,00000000000006,RAMAL,11.29,0.00,11.29
2019,6,,Diego Garcia,PODE,PR,TELEFONIA,00000000000006,RAMAL,209.41,0.00,47.91
2019,6,,Roman,PSD,PR,TELEFONIA,00000000000006,RAMAL,148.08,0.00,148.08
2019,6,,Luciano Ducci,PSB,PR,TELEFONIA,00000000000006,RAMAL,45.94,0.00,45.94
2019,6,,Sergio Souza,MDB,PR,TELEFONIA,00000000000006,RAMAL,52.51,0.00,52.51
2019,6,,Toninho Wandscheer,PROS,PR,TELEFONIA,00000000000006,RAMAL,173.86,0.00,173.86
2019,6,,Altineu Côrtes,PL,RJ,TELEFONIA,00000000000006,RAMAL,48.77,0.00,48.77
2019,6,,Clarissa Garotinho,PROS,RJ,TELEFONIA,00000000000006,RAMAL,4.61,0.00,4.61
2019,6,,Rosangela Gomes,REPUBLICANOS,RJ,TELEFONIA,00000000000006,RAMAL,9.07,0.00,9.07
2019,6,,Soraya Santos,PL,RJ,TELEFONIA,00000000000006,RAMAL,52.15,0.00,52.15
2019,6,,Sóstenes Cavalcante,DEM,RJ,TELEFONIA,00000000000006,RAMAL,30.79,0.00,30.79
2019,6,,Beto Rosado,PP,RN,TELEFONIA,00000000000006,RAMAL,60.91,0.00,60.91
