numano,nummes,datemissao,txnomeparlamentar,sgpartido,sguf,txtdescricao,txtcnpjcpf,txtfornecedor,vlrdocumento,vlrglosa,vlrliquido
2019,2,,Leur Lomanto Júnior,DEM,BA,TELEFONIA,00000000000006,RAMAL,69.65,0.00,69.65
2019,2,,Eduardo Bolsonaro,PSL,SP,TELEFONIA,00000000000006,RAMAL,82.88,0.00,82.88
2019,2,,Fernando Monteiro,PP,PE,TELEFONIA,00000000000006,RAMAL,49.13,0.00,49.13
2019,2,,Stefano Aguiar,PSD,MG,TELEFONIA,00000000000006,RAMAL,131.27,0.00,131.27
2019,2,,Cacá Leão,PP,BA,TELEFONIA,00000000000006,RAMAL,19.86,0.00,19.86
2019,2,,Lafayette de Andrada,REPUBLICANOS,MG,TELEFONIA,00000000000006,RAMAL,189.06,0.00,189.06
2019,2,,Gleisi Hoffmann,PT,PR,TELEFONIA,00000000000006,RAMAL,77.07,0.00,77.07
2019,2,,Jaqueline Cassol,PP,RO,TELEFONIA,00000000000006,RAMAL,40.72,0.00,40.72
2019,2,,Benes Leocádio,REPUBLICANOS,RN,TELEFONIA,00000000000006,RAMAL,28.26,0.00,28.26
2019,2,,João Marcelo Souza,MDB,MA,TELEFONIA,00000000000006,RAMAL,127.82,0.00,127.82
2019,2,,Gelson Azevedo,PL,RJ,TELEFONIA,00000000000006,RAMAL,50.05,0.00,50.05
2019,2,,Darci de Matos,PSD,SC,TELEFONIA,00000000000006,RAMAL,107.29,0.00,107.29
2019,2,,Adriano do Baldy,PP,GO,TELEFONIA,00000000000006,RAMAL,216.43,0.00,216.43
2019,2,,Pedro Paulo,DEM,RJ,TELEFONIA,00000000000006,RAMAL,9.73,0.00,9.73
2019,2,,Pedro Lucas Fernandes,PTB,MA,TELEFONIA,00000000000006,RAMAL,60.68,0.00,60.68
2019,2,,Enio Verri,PT,PR,TELEFONIA,00000000000006,RAMAL,66.67,0.00,66.67
2019,2,,André Figueiredo,PDT,CE,TELEFONIA,00000000000006,RAMAL,57.21,0.00,57.21
2019,2,,Marcelo Moraes,PTB,RS,TELEFONIA,00000000000006,RAMAL,90.10,0.00,90.10
2019,2,,Paulo Ramos,PDT,RJ,TELEFONIA,00000000000006,RAMAL,18.47,0.00,18.47
2019,2,,Edmilson Rodrigues,PSOL,PA,TELEFONIA,00000000000006,RAMAL,19.72,0.00,19.72
2019,2,,Cristiano Vale,PL,PA,TELEFONIA,00000000000006,RAMAL,73.41,0.00,73.41
2019,2,,Afonso Hamm,PP,RS,TELEFONIA,00000000000006,RAMAL,177.20,0.00,177.20
2019,2,,Vicentinho Júnior,PL,TO,TELEFONIA,00000000000006,RAMAL,192.70,0.00,192.70
2019,2,,Lídice da Mata,PSB,BA,TELEFONIA,00000000000006,RAMAL,228.37,0.00,228.37
2019,2,,Beto Faro,PT,PA,TELEFONIA,00000000000006,RAMAL,94.71,0.00,94.71
2019,2,,Arnaldo Jardim,CIDADANIA,SP,TELEFONIA,00000000000006,RAMAL,417.47,0.00,417.47
2019,2,,Carlos Zarattini,PT,SP,TELEFONIA,00000000000006,RAMAL,61.27,0.00,61.27
2019,2,,Carlos Bezerra,MDB,MT,TELEFONIA,00000000000006,RAMAL,111.53,0.00,111.53
2019,2,,Celso Maldaner,MDB,SC,TELEFONIA,00000000000006,RAMAL,48.90,0.00,48.90
2019,2,,Cleber Verde,REPUBLICANOS,MA,TELEFONIA,00000000000006,RAMAL,135.23,0.00,135.23
2019,2,,Dagoberto Nogueira,PDT,MS,TELEFONIA,00000000000006,RAMAL,56.30,0.00,56.30
2019,2,,Edio Lopes,PL,RR,TELEFONIA,00000000000006,RAMAL,76.13,0.00,76.13
2019,2,,Eduardo da Fonte,PP,PE,TELEFONIA,00000000000006,RAMAL,53.15,0.00,53.15
2019,2,,Efraim Filho,DEM,PB,TELEFONIA,00000000000006,RAMAL,44.22,0.00,44.22
2019,2,,Fábio Ramalho,MDB,MG,TELEFONIA,00000000000006,RAMAL,236.24,0.00,132.98
2019,2,,Fábio Faria,PSD,RN,TELEFONIA,00000000000006,RAMAL,67.56,0.00,67.56
2019,2,,Fernando Coelho Filho,DEM,PE,TELEFONIA,00000000000006,RAMAL,43.16,0.00,43.16
2019,2,,Flaviano Melo,MDB,AC,TELEFONIA,00000000000006,RAMAL,93.76,0.00,93.76
2019,2,,Chico D'Angelo,PDT,RJ,TELEFONIA,00000000000006,RAMAL,35.64,0.00,35.64
2019,2,,Hugo Leal,PSD,RJ,TELEFONIA,00000000000006,RAMAL,38.94,0.00,38.94
2019,2,,João Carlos Bacelar,PL,BA,TELEFONIA,00000000000006,RAMAL,181.87,0.00,181.87
2019,2,,João Maia,PL,RN,TELEFONIA,00000000000006,RAMAL,143.07,0.00,143.07
2019,2,,José Airton Félix Cirilo,PT,CE,TELEFONIA,00000000000006,RAMAL,50.49,0.00,50.49
2019,2,,José Guimarães,PT,CE,TELEFONIA,00000000000006,RAMAL,103.96,0.00,103.96
2019,2,,Paulo Teixeira,PT,SP,TELEFONIA,00000000000006,RAMAL,81.65,0.00,81.65
2019,2,,Mauro Nazif,PSB,RO,TELEFONIA,00000000000006,RAMAL,29.70,0.00,29.70
2019,2,,Bilac Pinto,DEM,MG,TELEFONIA,00000000000006,RAMAL,187.46,0.00,187.46
2019,2,,Paulo Abi-Ackel,PSDB,MG,TELEFONIA,00000000000006,RAMAL,228.75,0.00,228.75
2019,2,,Paulo Pereira da Silva,SOLIDARIEDADE,SP,TELEFONIA,00000000000006,RAMAL,82.13,0.00,82.13
2019,2,,Raul Henry,MDB,PE,TELEFONIA,00000000000006,RAMAL,203.16,0.00,203.16
2019,2,,Rodrigo de Castro,PSDB,MG,TELEFONIA,00000000000006,RAMAL,198.61,0.00,198.61
2019,2,,Valtenir Pereira,MDB,MT,TELEFONIA,00000000000006,RAMAL,4.12,0.00,4.12
2019,2,,Vanderlei Macris,PSDB,SP,TELEFONIA,00000000000006,RAMAL,130.93,0.00,130.93
2019,2,,Vinicius Carvalho,REPUBLICANOS,SP,TELEFONIA,00000000000006,RAMAL,32.31,0.00,32.31
2019,2,,Tiago Dimas,SOLIDARIEDADE,TO,TELEFONIA,00000000000006,RAMAL,41.44,0.00,41.44
2019,2,,Domingos Neto,PSD,CE,TELEFONIA,00000000000006,RAMAL,73.08,0.00,73.08
2019,2,,Neri Geller,PP,MT,TELEFONIA,00000000000006,RAMAL,66.54,0.00,66.54
2019,2,,Marcelo Aro,PP,MG,TELEFONIA,00000000000006,RAMAL,30.01,0.00,30.01
2019,2,,Márcio Marinho,REPUBLICANOS,BA,TELEFONIA,00000000000006,RAMAL,60.97,0.00,60.97
2019,2,,Laercio Oliveira,PP,SE,TELEFONIA,00000000000006,RAMAL,38.99,0.00,38.99
2019,2,,Glauber Braga,PSOL,RJ,TELEFONIA,00000000000006,RAMAL,38.45,0.00,38.45
2019,2,,Roberto Alves,REPUBLICANOS,SP,TELEFONIA,00000000000006,RAMAL,83.81,0.00,83.81
2019,2,,Milton Vieira,REPUBLICANOS,SP,TELEFONIA,00000000000006,RAMAL,29.53,0.00,29.53
2019,2,,Marcel van Hattem,NOVO,RS,TELEFONIA,00000000000006,RAMAL,31.74,0.00,31.74
2019,2,,Túlio Gadêlha,PDT,PE,TELEFONIA,00000000000006,RAMAL,82.44,0.00,82.44
2019,2,,Assis Carvalho,PT,PI,TELEFONIA,00000000000006,RAMAL,15.32,0.00,15.32
2019,2,,Afonso Florence,PT,BA,TELEFONIA,00000000000006,RAMAL,47.23,0.00,47.23
2019,2,,Luis Tibé,AVANTE,MG,TELEFONIA,00000000000006,RAMAL,29.78,0.00,29.78
2019,2,,Alessandro Molon,PSB,RJ,TELEFONIA,00000000000006,RAMAL,95.46,0.00,95.46
2019,2,,Aureo Ribeiro,SOLIDARIEDADE,RJ,TELEFONIA,00000000000006,RAMAL,186.26,0.00,186.26
2019,2,,Paulo Foletto,PSB,ES,TELEFONIA,00000000000006,RAMAL,13.47,0.00,13.47
2019,2,,Weliton Prado,PROS,MG,TELEFONIA,00000000000006,RAMAL,76.11,0.00,76.11
2019,2,,Aguinaldo Ribeiro,PP,PB,TELEFONIA,00000000000006,RAMAL,56.00,0.00,56.00
2019,2,,Danilo Cabral,PSB,PE,TELEFONIA,00000000000006,RAMAL,76.51,0.00,76.51
2019,2,,Jhonatan de Jesus,REPUBLICANOS,RR,TELEFONIA,00000000000006,RAMAL,37.76,0.00,37.76
2019,2,,Eli Corrêa Filho,DEM,SP,TELEFONIA,00000000000006,RAMAL,73.24,0.00,73.24
2019,2,,Lauriete,PL,ES,TELEFONIA,00000000000006,RAMAL,56.86,0.00,56.86
2019,2,,Marcon,PT,RS,TELEFONIA,00000000000006,RAMAL,40.71,0.00,40.71
2019,2,,Bohn Gass,PT,RS,TELEFONIA,00000000000006,RAMAL,88.51,0.00,88.51
2019,2,,Arthur Lira,PP,AL,TELEFONIA,00000000000006,RAMAL,66.91,0.00,66.91
2019,2,,Alexandre Leite,DEM,SP,TELEFONIA,00000000000006,RAMAL,77.49,0.00,77.49
2019,2,,Danrlei de Deus Hinterholz,PSD,RS,TELEFONIA,00000000000006,RAMAL,145.69,0.00,145.69
2019,2,,Antonio Brito,PSD,BA,TELEFONIA,00000000000006,RAMAL,130.84,0.00,130.84
2019,2,,Padre João,PT,MG,TELEFONIA,00000000000006,RAMAL,47.25,0.00,47.25
2019,2,,Paulo Freire Costa,PL,SP,TELEFONIA,00000000000006,RAMAL,124.70,0.00,124.70
2019,2,,Alceu Moreira,MDB,RS,TELEFONIA,00000000000006,RAMAL,27.51,0.00,27.51
2019,2,,Waldenor Pereira,PT,BA,TELEFONIA,00000000000006,RAMAL,84.05,0.00,84.05
2019,2,,Jerônimo Goergen,PP,RS,TELEFONIA,00000000000006,RAMAL,38.80,0.00,38.80
2019,2,,Erika Kokay,PT,DF,TELEFONIA,00000000000006,RAMAL,230.30,0.00,230.30
2019,2,,Fábio Trad,PSD,MS,TELEFONIA,00000000000006,RAMAL,35.72,0.00,35.72
2019,2,,Diego Andrade,PSD,MG,TELEFONIA,00000000000006,RAMAL,213.92,0.00,78.70
2019,2,,Bruna Furlan,PSDB,SP,TELEFONIA,00000000000006,RAMAL,46.54,0.00,46.54
2019,2,,Vinicius Gurgel,PL,AP,TELEFONIA,00000000000006,RAMAL,27.32,0.00,27.32
2019,2,,Zeca Dirceu,PT,PR,TELEFONIA,00000000000006,RAMAL,97.97,0.00,97.97
2019,2,,Flávia Morais,PDT,GO,TELEFONIA,00000000000006,RAMAL,386.41,0.00,386.41
2019,2,,Dimas Fabiano,PP,MG,TELEFONIA,00000000000006,RAMAL,32.90,0.00,32.90
2019,2,,Arthur Oliveira Maia,DEM,BA,TELEFONIA,00000000000006,RAMAL,58.65,0.00,58.65
2019,2,,Pr. Marco Feliciano,PODE,SP,TELEFONIA,00000000000006,RAMAL,65.88,0.00,65.88
2019,2,,Pedro Uczai,PT,SC,TELEFONIA,00000000000006,RAMAL,46.16,0.00,46.16
2019,2,,Valmir Assunção,PT,BA,TELEFONIA,00000000000006,RAMAL,55.75,0.00,55.75
2019,2,,José Nunes,PSD,BA,TELEFONIA,00000000000006,RAMAL,33.69,0.00,33.69
2019,2,,Sandro Alex,PSD,PR,TELEFONIA,00000000000006,RAMAL,0.98,0.00,0.98
2019,2,,Zé Silva,SOLIDARIEDADE,MG,TELEFONIA,00000000000006,RAMAL,174.63,0.00,174.63
2019,2,,Ruy Carneiro,PSDB,PB,TELEFONIA,00000000000006,RAMAL,77.07,0.00,77.07
2019,2,,Professora Dorinha Seabra Rezende,DEM,TO,TELEFONIA,00000000000006,RAMAL,80.91,0.00,80.91
2019,2,,Eros Biondini,PROS,MG,TELEFONIA,00000000000006,RAMAL,120.18,0.00,120.18
2019,2,,Professora Marcivania,PCdoB,AP,TELEFONIA,00000000000006,RAMAL,31.23,0.00,31.23
2019,2,,Pastor Eurico,PATRIOTA,PE,TELEFONIA,00000000000006,RAMAL,90.28,0.00,90.28
2019,2,,Luiz Carlos,PSDB,AP,TELEFONIA,00000000000006,RAMAL,24.65,0.00,24.65
2019,2,,Rogério Peninha Mendonça,MDB,SC,TELEFONIA,00000000000006,RAMAL,69.56,0.00,69.56
2019,2,,Roberto de Lucena,PODE,SP,TELEFONIA,00000000000006,RAMAL,121.57,0.00,121.57
2019,2,,Ricardo Izar,PP,SP,TELEFONIA,00000000000006,RAMAL,142.76,0.00,142.76
2019,2,,Augusto Coutinho,SOLIDARIEDADE,PE,TELEFONIA,00000000000006,RAMAL,130.64,0.00,130.64
2019,2,,Félix Mendonça Júnior,PDT,BA,TELEFONIA,00000000000006,RAMAL,100.90,0.00,100.90
2019,2,,Guilherme Mussi,PP,SP,TELEFONIA,00000000000006,RAMAL,42.82,0.00,42.82
2019,2,,Genecias Noronha,SOLIDARIEDADE,CE,TELEFONIA,00000000000006,RAMAL,37.64,0.00,37.64
2019,2,,Giovani Cherini,PL,RS,TELEFONIA,00000000000006,RAMAL,89.08,0.00,89.08
2019,2,,Hugo Motta,REPUBLICANOS,PB,TELEFONIA,00000000000006,RAMAL,55.52,0.00,55.52
2019,2,,Domingos Sávio,PSDB,MG,TELEFONIA,00000000000006,RAMAL,131.43,0.00,131.43
2019,2,,Tiririca,PL,SP,TELEFONIA,00000000000006,RAMAL,14.27,0.00,14.27
2019,2,,Emidinho Madeira,PSB,MG,TELEFONIA,00000000000006,RAMAL,34.08,0.00,34.08
2019,2,,Luiz Nishimori,PL,PR,TELEFONIA,00000000000006,RAMAL,81.27,0.00,81.27
2019,2,,Delegado Waldir,PSL,GO,TELEFONIA,00000000000006,RAMAL,91.23,0.00,91.23
2019,2,,Carmen Zanotto,CIDADANIA,SC,TELEFONIA,00000000000006,RAMAL,145.04,0.00,145.04
2019,2,,Magda Mofatto,PL,GO,TELEFONIA,00000000000006,RAMAL,26.92,0.00,26.92
2019,2,,Simplício Araújo,SOLIDARIEDADE,MA,TELEFONIA,00000000000006,RAMAL,16.72,0.00,16.72
2019,2,,Paulão,PT,AL,TELEFONIA,00000000000006,RAMAL,87.08,0.00,87.08
2019,2,,Margarida Salomão,PT,MG,TELEFONIA,00000000000006,RAMAL,54.27,0.00,54.27
2019,2,,Fabio Reis,MDB,SE,TELEFONIA,00000000000006,RAMAL,101.64,0.00,101.64
2019,2,,Subtenente Gonzaga,PDT,MG,TELEFONIA,00000000000006,RAMAL,54.67,0.00,54.67
2019,2,,Capitão Augusto,PL,SP,TELEFONIA,00000000000006,RAMAL,75.42,0.00,75.42
2019,2,,André Abdon,PP,AP,TELEFONIA,00000000000006,RAMAL,27.24,0.00,27.24
2019,2,,Leandre,PV,PR,TELEFONIA,00000000000006,RAMAL,76.16,0.00,76.16
2019,2,,Alexandre Serfiotis,PSD,RJ,TELEFONIA,00000000000006,RAMAL,92.72,0.00,92.72
2019,2,,Afonso Motta,PDT,RS,TELEFONIA,00000000000006,RAMAL,31.75,0.00,31.75
2019,2,,Alan Rick,DEM,AC,TELEFONIA,00000000000006,RAMAL,51.35,0.00,51.35
2019,2,,Jéssica Sales,MDB,AC,TELEFONIA,00000000000006,RAMAL,92.68,0.00,92.68
2019,2,,Jhc,PSB,AL,TELEFONIA,00000000000006,RAMAL,40.61,0.00,40.61
2019,2,,Marx Beltrão,PSD,AL,TELEFONIA,00000000000006,RAMAL,42.30,0.00,42.30
2019,2,,Elmar Nascimento,DEM,BA,TELEFONIA,00000000000006,RAMAL,24.80,0.00,24.80
2019,2,,Jorge Solla,PT,BA,TELEFONIA,00000000000006,RAMAL,26.49,0.00,26.49
2019,2,,Mário Negromonte Jr.,PP,BA,TELEFONIA,00000000000006,RAMAL,75.04,0.00,75.04
2019,2,,Paulo Azi,DEM,BA,TELEFONIA,00000000000006,RAMAL,34.00,0.00,34.00
2019,2,,Ronaldo Carletto,PP,BA,TELEFONIA,00000000000006,RAMAL,107.01,0.00,107.01
2019,2,,Uldurico Junior,PROS,BA,TELEFONIA,00000000000006,RAMAL,24.76,0.00,24.76
2019,2,,Luizianne Lins,PT,CE,TELEFONIA,00000000000006,RAMAL,147.03,0.00,147.03
2019,2,,Evair Vieira de Melo,PP,ES,TELEFONIA,00000000000006,RAMAL,218.60,0.00,218.60
2019,2,,Helder Salomão,PT,ES,TELEFONIA,00000000000006,RAMAL,31.06,0.00,31.06
2019,2,,Sergio Vidigal,PDT,ES,TELEFONIA,00000000000006,RAMAL,196.72,0.00,196.72
2019,2,,Célio Silveira,PSDB,GO,TELEFONIA,00000000000006,RAMAL,153.77,0.00,153.77
2019,2,,Lucas Vergilio,SOLIDARIEDADE,GO,TELEFONIA,00000000000006,RAMAL,24.83,0.00,24.83
2019,2,,Aluisio Mendes,PSC,MA,TELEFONIA,00000000000006,RAMAL,107.14,0.00,107.14
2019,2,,André Fufuca,PP,MA,TELEFONIA,00000000000006,RAMAL,19.57,0.00,19.57
2019,2,,Hildo Rocha,MDB,MA,TELEFONIA,00000000000006,RAMAL,129.05,0.00,129.05
2019,2,,Juscelino Filho,DEM,MA,TELEFONIA,00000000000006,RAMAL,55.27,0.00,55.27
2019,2,,Rubens Pereira Júnior,PCdoB,MA,TELEFONIA,00000000000006,RAMAL,101.68,0.00,101.68
2019,2,,Zé Carlos,PT,MA,TELEFONIA,00000000000006,RAMAL,11.93,0.00,11.93
2019,2,,Misael Varella,PSD,MG,TELEFONIA,00000000000006,RAMAL,44.11,0.00,44.11
2019,2,,Tereza Cristina,DEM,MS,TELEFONIA,00000000000006,RAMAL,26.02,0.00,26.02
2019,2,,Newton Cardoso Jr,MDB,MG,TELEFONIA,00000000000006,RAMAL,214.37,0.00,214.37
2019,2,,Delegado Éder Mauro,PSD,PA,TELEFONIA,00000000000006,RAMAL,48.64,0.00,48.64
2019,2,,Hélio Leite,DEM,PA,TELEFONIA,00000000000006,RAMAL,134.43,0.00,134.43
2019,2,,Joaquim Passarinho,PSD,PA,TELEFONIA,00000000000006,RAMAL,81.78,0.00,81.78
2019,2,,Pedro Cunha Lima,PSDB,PB,TELEFONIA,00000000000006,RAMAL,46.29,0.00,46.29
2019,2,,Daniel Coelho,CIDADANIA,PE,TELEFONIA,00000000000006,RAMAL,51.10,0.00,51.10
2019,2,,Ricardo Teobaldo,PODE,PE,TELEFONIA,00000000000006,RAMAL,26.54,0.00,26.54
2019,2,,Sebastião Oliveira,PL,PE,TELEFONIA,00000000000006,RAMAL,81.89,0.00,81.89
2019,2,,Tadeu Alencar,PSB,PE,TELEFONIA,00000000000006,RAMAL,94.47,0.00,94.47
2019,2,,Capitão Fábio Abreu,PL,PI,TELEFONIA,00000000000006,RAMAL,42.82,0.00,42.82
2019,2,,Rejane Dias,PT,PI,TELEFONIA,00000000000006,RAMAL,33.36,0.00,33.36
2019,2,,Aliel Machado,PSB,PR,TELEFONIA,00000000000006,RAMAL,66.81,0.00,66.81
2019,2,,Christiane de Souza Yared,PL,PR,TELEFONIA,00000000000006,RAMAL,46.09,0.00,46.09
2019,2,,Diego Garcia,PODE,PR,TELEFONIA,00000000000006,RAMAL,152.47,0.00,67.61
2019,2,,Roman,PSD,PR,TELEFONIA,00000000000006,RAMAL,82.82,0.00,82.82
2019,2,,Luciano Ducci,PSB,PR,TELEFONIA,00000000000006,RAMAL,56.78,0.00,56.78
2019,2,,Sergio Souza,MDB,PR,TELEFONIA,00000000000006,RAMAL,154.86,0.00,154.86
